p,beta,classical_value,quantum_value,gap,classical_oracle_value,classical_oracle_abs_error,deterministic_strategy_count
0.87,0.47,0.8869,0.8875957943476683,0.0006957943476683104,0.8869,0.0,16
0.88,0.47,0.8944,0.8951092822194893,0.0007092822194892934,0.8944,0.0,16
0.89,0.47,0.9021,0.9028231297678921,0.0007231297678921278,0.9021,0.0,16
0.9,0.47,0.91,0.9107373369928768,0.0007373369928768136,0.91,0.0,16
0.91,0.47,0.9181,0.9188519038944434,0.0007519038944433509,0.9181,0.0,16
0.92,0.47,0.9264,0.9271668304725919,0.0007668304725918507,0.9264,0.0,16
0.93,0.47,0.9349000000000001,0.9356821167273223,0.0007821167273222018,0.9349000000000001,0.0,16
0.94,0.47,0.9436,0.9443977626586344,0.0007977626586344044,0.9436,0.0,16
0.95,0.47,0.95285,0.9533137682665287,0.00046376826652871905,0.95285,0.0,16
0.96,0.47,0.962304,0.9624301335510046,0.00012613355100454804,0.962304,0.0,16
0.97,0.47,0.971746,0.9717468585120626,8.585120625514975e-07,0.971746,0.0,16
0.98,0.47,0.9811759999999999,0.981176,1.1102230246251565e-16,0.9811759999999999,0.0,16
0.99,0.47,0.990594,0.990594,0.0,0.990594,0.0,16
1.0,0.47,1.0,1.0,0.0,1.0,0.0,16
0.0,0.48,1.0,1.0,0.0,1.0,0.0,16
0.01,0.48,0.990396,0.9903959999999999,-1.1102230246251565e-16,0.990396,0.0,16
0.02,0.48,0.9807839999999999,0.9807841663948595,1.6639485966862821e-07,0.9807839999999999,0.0,16
0.03,0.48,0.9711639999999999,0.9712765694324299,0.00011256943242998751,0.971164,1.1102230246251565e-16,16
0.04,0.48,0.9616,0.9619691324060515,0.00036913240605152,0.9616,0.0,16
0.05,0.48,0.9524999999999999,0.9528618553157243,0.0003618553157244131,0.9525,1.1102230246251565e-16,16
0.06,0.48,0.9436,0.9439547381614481,0.00035473816144815373,0.9436,0.0,16
0.07,0.48,0.9349,0.9352477809432231,0.000347780943223186,0.9349,0.0,16
0.08,0.48,0.9264,0.9267409836610494,0.0003409836610493988,0.9264,0.0,16
0.09,0.48,0.9181,0.9184343463149267,0.0003343463149266812,0.9181,0.0,16
0.1,0.48,0.91,0.9103278689048552,0.0003278689048551442,0.9100000000000001,1.1102230246251565e-16,16
0.11,0.48,0.9021,0.9024215514308349,0.0003215514308348988,0.9021,0.0,16
0.12,0.48,0.8944,0.8947153938928656,0.0003153938928656119,0.8943999999999999,1.1102230246251565e-16,16
0.13,0.48,0.8869,0.8872093962909475,0.00030939629094750565,0.8869,0.0,16
0.14,0.48,0.8795999999999999,0.8799035586250805,0.00030355862508057996,0.8795999999999998,1.1102230246251565e-16,16
0.15,0.48,0.8724999999999999,0.8727978808952648,0.00029788089526483486,0.8724999999999999,0.0,16
0.16,0.48,0.8655999999999999,0.8658923631015001,0.0002923631015001593,0.8655999999999998,1.1102230246251565e-16,16
0.17,0.48,0.8589,0.8591870052437867,0.00028700524378666437,0.8589,0.0,16
0.18,0.48,0.8524,0.8526818073221243,0.000281807322124239,0.8524000000000002,1.1102230246251565e-16,16
0.19,0.48,0.8461000000000001,0.8463767693365132,0.0002767693365131052,0.8461000000000002,1.1102230246251565e-16,16
0.2,0.48,0.8400000000000001,0.8402718912869531,0.000271891286953041,0.8400000000000002,1.1102230246251565e-16,16
0.21,0.48,0.8341000000000001,0.8343671731734442,0.00026717317344415736,0.8341000000000002,1.1102230246251565e-16,16
0.22,0.48,0.8284,0.8286626149959864,0.0002626149959863433,0.8284,0.0,16
0.23,0.48,0.8229,0.8231582167545799,0.0002582167545799319,0.8229,0.0,16
0.24,0.48,0.8176,0.8178539784492244,0.00025397844922436796,0.8176,0.0,16
0.25,0.48,0.8125,0.8127499000799201,0.00024990007992009566,0.8125,0.0,16
0.26,0.48,0.8076,0.807845981646667,0.00024598164666700395,0.8076,0.0,16
0.27,0.48,0.8029,0.8031422231494649,0.0002422231494649818,0.8029,0.0,16
0.28,0.48,0.7984,0.7986386245883141,0.00023862458831414024,0.7984,0.0,16
0.29,0.48,0.7941,0.7943351859632144,0.00023518596321436824,0.7940999999999999,1.1102230246251565e-16,16
0.3,0.48,0.79,0.7902319072741658,0.00023190727416577683,0.7899999999999999,1.1102230246251565e-16,16
0.31,0.48,0.7861,0.7863287885211684,0.000228788521168366,0.7860999999999998,2.220446049250313e-16,16
0.32,0.48,0.7824,0.7826258297042221,0.00022582970422213577,0.7824,0.0,16
0.33,0.48,0.7788999999999999,0.779123030823327,0.00022303082332708613,0.7788999999999999,0.0,16
0.34,0.48,0.7756,0.7758203918784831,0.00022039187848310604,0.7756,0.0,16
0.35,0.48,0.7725,0.7727179128696904,0.00021791286969041757,0.7725,0.0,16
0.36,0.48,0.7696000000000001,0.7698155937969486,0.0002155937969485766,0.7696000000000001,0.0,16
0.37,0.48,0.7669,0.7671134346602582,0.0002134346602581383,0.7669,0.0,16
0.38,0.48,0.7644,0.7646114354596187,0.00021143545961876953,0.7644000000000001,1.1102230246251565e-16,16
0.39,0.48,0.7621,0.7623095961950306,0.00020959619503058136,0.7621,0.0,16
0.4,0.48,0.76,0.7602079168664935,0.00020791686649346275,0.76,0.0,16
0.41,0.48,0.7581,0.7583063974740076,0.00020639747400763575,0.7581,0.0,16
0.42,0.48,0.7564,0.7566050380175728,0.00020503801757287832,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.48,0.7549,0.7551038384971893,0.00020383849718930147,0.7549,0.0,16
0.44,0.48,0.7536,0.7538027989128567,0.00020279891285668317,0.7536,0.0,16
0.45,0.48,0.7525000000000001,0.7527019192645754,0.00020191926457535647,0.7525000000000001,0.0,16
0.46,0.48,0.7516,0.7518011995523453,0.00020119955234521036,0.7516,0.0,16
0.47,0.48,0.7509,0.7511006397761663,0.00020063977616624484,0.7509,0.0,16
0.48,0.48,0.7504,0.7506002399360384,0.0002002399360384599,0.7504,0.0,16
0.49,0.48,0.7501,0.7503000000319616,0.00020000003196163352,0.7501,0.0,16
0.5,0.48,0.75,0.7501999200639361,0.00019992006393609874,0.75,0.0,16
0.51,0.48,0.7501,0.7503000000319616,0.00020000003196163352,0.7501,0.0,16
0.52,0.48,0.7504,0.7506002399360384,0.0002002399360384599,0.7504,0.0,16
0.53,0.48,0.7509,0.7511006397761663,0.00020063977616624484,0.7509,0.0,16
0.54,0.48,0.7516,0.7518011995523453,0.00020119955234521036,0.7516,0.0,16
0.55,0.48,0.7525,0.7527019192645754,0.0002019192645754675,0.7525,0.0,16
0.56,0.48,0.7536,0.7538027989128567,0.00020279891285668317,0.7536,0.0,16
0.57,0.48,0.7549,0.7551038384971892,0.00020383849718919045,0.7549,0.0,16
0.58,0.48,0.7564,0.7566050380175728,0.00020503801757287832,0.7564,0.0,16
0.59,0.48,0.7581,0.7583063974740076,0.00020639747400763575,0.7581,0.0,16
0.6,0.48,0.76,0.7602079168664935,0.00020791686649346275,0.76,0.0,16
0.61,0.48,0.7621,0.7623095961950306,0.00020959619503058136,0.7621,0.0,16
0.62,0.48,0.7644,0.7646114354596187,0.00021143545961876953,0.7644,0.0,16
0.63,0.48,0.7669,0.7671134346602582,0.0002134346602581383,0.7669,0.0,16
0.64,0.48,0.7696000000000001,0.7698155937969486,0.0002155937969485766,0.7696000000000001,0.0,16
0.65,0.48,0.7725,0.7727179128696904,0.00021791286969041757,0.7725,0.0,16
0.66,0.48,0.7756000000000001,0.7758203918784832,0.00022039187848310604,0.7756000000000001,0.0,16
0.67,0.48,0.7789,0.7791230308233271,0.00022303082332708613,0.7789,0.0,16
0.68,0.48,0.7824,0.7826258297042222,0.0002258297042222468,0.7824,0.0,16
0.69,0.48,0.7861,0.7863287885211685,0.00022878852116847703,0.7861,0.0,16
0.7,0.48,0.79,0.7902319072741658,0.00023190727416577683,0.79,0.0,16
0.71,0.48,0.7941,0.7943351859632144,0.00023518596321436824,0.7941,0.0,16
0.72,0.48,0.7984,0.7986386245883141,0.00023862458831414024,0.7984,0.0,16
0.73,0.48,0.8029,0.8031422231494649,0.0002422231494649818,0.8029,0.0,16
0.74,0.48,0.8076,0.807845981646667,0.00024598164666700395,0.8076,0.0,16
0.75,0.48,0.8125,0.8127499000799201,0.00024990007992009566,0.8125,0.0,16
0.76,0.48,0.8176,0.8178539784492244,0.00025397844922436796,0.8176,0.0,16
0.77,0.48,0.8229,0.8231582167545799,0.0002582167545799319,0.8229,0.0,16
0.78,0.48,0.8284,0.8286626149959864,0.0002626149959863433,0.8284,0.0,16
0.79,0.48,0.8341000000000001,0.8343671731734442,0.00026717317344415736,0.8341000000000001,0.0,16
0.8,0.48,0.8400000000000001,0.8402718912869531,0.000271891286953041,0.8400000000000001,0.0,16
0.81,0.48,0.8461000000000001,0.8463767693365132,0.0002767693365131052,0.8461000000000001,0.0,16
0.82,0.48,0.8523999999999999,0.8526818073221243,0.00028180732212435,0.8523999999999999,0.0,16
0.83,0.48,0.8589,0.8591870052437867,0.00028700524378666437,0.8589,0.0,16
0.84,0.48,0.8655999999999999,0.8658923631015001,0.0002923631015001593,0.8655999999999999,0.0,16
0.85,0.48,0.8724999999999999,0.8727978808952648,0.00029788089526483486,0.8724999999999999,0.0,16
0.86,0.48,0.8795999999999999,0.8799035586250805,0.00030355862508057996,0.8795999999999999,0.0,16
0.87,0.48,0.8869,0.8872093962909475,0.00030939629094750565,0.8869,0.0,16
0.88,0.48,0.8944,0.8947153938928656,0.0003153938928656119,0.8944,0.0,16
0.89,0.48,0.9021,0.9024215514308349,0.0003215514308348988,0.9021,0.0,16
0.9,0.48,0.91,0.9103278689048552,0.0003278689048551442,0.91,0.0,16
0.91,0.48,0.9181,0.9184343463149267,0.0003343463149266812,0.9181,0.0,16
0.92,0.48,0.9264,0.9267409836610494,0.0003409836610493988,0.9264,0.0,16
0.93,0.48,0.9349000000000001,0.9352477809432233,0.000347780943223186,0.9349000000000001,0.0,16
0.94,0.48,0.9436,0.9439547381614481,0.00035473816144815373,0.9436,0.0,16
0.95,0.48,0.9525,0.9528618553157243,0.0003618553157243021,0.9525,0.0,16
0.96,0.48,0.9616,0.9619691324060515,0.00036913240605152,0.9616,0.0,16
0.97,0.48,0.9711639999999999,0.9712765694324299,0.00011256943242998751,0.971164,1.1102230246251565e-16,16
0.98,0.48,0.9807839999999999,0.9807841663948595,1.6639485966862821e-07,0.980784,1.1102230246251565e-16,16
0.99,0.48,0.990396,0.990396,0.0,0.9903959999999999,1.1102230246251565e-16,16
1.0,0.48,1.0,1.0,0.0,1.0,0.0,16
0.0,0.49,1.0,1.0,0.0,1.0,0.0,16
0.01,0.49,0.9901979999999999,0.9901980101999599,1.0199959987744478e-08,0.9901979999999999,0.0,16
0.02,0.49,0.9803999999999999,0.9804960703939212,9.607039392123262e-05,0.9803999999999998,1.1102230246251565e-16,16
0.03,0.49,0.9709,0.9709941705838832,9.417058388316857e-05,0.9709,0.0,16
0.04,0.49,0.9616,0.9616923107698458,9.231076984583808e-05,0.9616,0.0,16
0.05,0.49,0.9524999999999999,0.9525904909518095,9.049095180957423e-05,0.9525,1.1102230246251565e-16,16
0.06,0.49,0.9436,0.943688711129774,8.871112977404394e-05,0.9436,0.0,16
0.07,0.49,0.9349,0.9349869713037391,8.69713037391362e-05,0.9349,0.0,16
0.08,0.49,0.9264,0.9264852714737053,8.527147370529509e-05,0.9264,0.0,16
0.09,0.49,0.9181,0.918183611639672,8.36116396719655e-05,0.9181000000000001,1.1102230246251565e-16,16
0.1,0.49,0.91,0.9100819918016396,8.199180163959152e-05,0.9100000000000001,1.1102230246251565e-16,16
0.11,0.49,0.9021,0.9021804119596081,8.041195960806213e-05,0.9021,0.0,16
0.12,0.49,0.8944,0.8944788721135772,7.887211357726631e-05,0.8944,0.0,16
0.13,0.49,0.8869,0.8869773722635472,7.737226354720406e-05,0.8869,0.0,16
0.14,0.49,0.8795999999999999,0.8796759124095179,7.591240951798639e-05,0.8795999999999999,0.0,16
0.15,0.49,0.8724999999999999,0.8725744925514896,7.449255148961331e-05,0.8724999999999999,0.0,16
0.16,0.49,0.8655999999999999,0.865673112689462,7.311268946208482e-05,0.8655999999999999,0.0,16
0.17,0.49,0.8589,0.8589717728234353,7.17728234352899e-05,0.8589000000000001,1.1102230246251565e-16,16
0.18,0.49,0.8524,0.8524704729534094,7.047295340933957e-05,0.8524000000000002,1.1102230246251565e-16,16
0.19,0.49,0.8461000000000001,0.8461692130793841,6.921307938401178e-05,0.8461000000000002,1.1102230246251565e-16,16
0.2,0.49,0.8400000000000001,0.8400679932013597,6.79932013596396e-05,0.8400000000000002,1.1102230246251565e-16,16
0.21,0.49,0.8341000000000001,0.8341668133193361,6.681331933600099e-05,0.8341000000000002,1.1102230246251565e-16,16
0.22,0.49,0.8284,0.8284656734333133,6.567343331331799e-05,0.8284000000000001,1.1102230246251565e-16,16
0.23,0.49,0.8229,0.8229645735432913,6.457354329136855e-05,0.8229,0.0,16
0.24,0.49,0.8176,0.81766351364927,6.351364927004166e-05,0.8176,0.0,16
0.25,0.49,0.8125,0.8125624937512497,6.249375124967038e-05,0.8125,0.0,16
0.26,0.49,0.8076,0.8076615138492301,6.151384923014369e-05,0.8076,0.0,16
0.27,0.49,0.8029,0.8029605739432113,6.057394321135057e-05,0.8028999999999998,1.1102230246251565e-16,16
0.28,0.49,0.7984,0.7984596740331933,5.967403319329101e-05,0.7984,0.0,16
0.29,0.49,0.7941,0.7941588141191761,5.881411917607604e-05,0.7940999999999999,1.1102230246251565e-16,16
0.3,0.49,0.79,0.7900579942011596,5.799420115959464e-05,0.7899999999999999,1.1102230246251565e-16,16
0.31,0.49,0.7861,0.7861572142791441,5.721427914406885e-05,0.7860999999999999,1.1102230246251565e-16,16
0.32,0.49,0.7824,0.7824564743531293,5.647435312927662e-05,0.7824,0.0,16
0.33,0.49,0.7788999999999999,0.7789557744231153,5.5774423115328986e-05,0.7788999999999999,0.0,16
0.34,0.49,0.7756,0.7756551144891021,5.5114489102114916e-05,0.7756,0.0,16
0.35,0.49,0.7725,0.7725544945510898,5.449455108985646e-05,0.7725000000000001,1.1102230246251565e-16,16
0.36,0.49,0.7696000000000001,0.7696539146090782,5.391460907810952e-05,0.7696000000000001,0.0,16
0.37,0.49,0.7669,0.7669533746630673,5.3374663067318195e-05,0.7669,0.0,16
0.38,0.49,0.7644,0.7644528747130573,5.287471305737146e-05,0.7644,0.0,16
0.39,0.49,0.7621,0.7621524147590482,5.241475904815829e-05,0.7621,0.0,16
0.4,0.49,0.76,0.7600519948010398,5.1994801039789706e-05,0.76,0.0,16
0.41,0.49,0.7581,0.7581516148390322,5.161483903215469e-05,0.7581,0.0,16
0.42,0.49,0.7564,0.7564512748730253,5.1274873025364265e-05,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.49,0.7549,0.7549509749030194,5.097490301941843e-05,0.7549,0.0,16
0.44,0.49,0.7536,0.7536507149290141,5.0714929014095134e-05,0.7536,0.0,16
0.45,0.49,0.7525000000000001,0.7525504949510098,5.049495100972745e-05,0.7525000000000001,0.0,16
0.46,0.49,0.7516,0.7516503149690061,5.0314969006093335e-05,0.7516,0.0,16
0.47,0.49,0.7509,0.7509501749830034,5.017498300341483e-05,0.7509,0.0,16
0.48,0.49,0.7504,0.7504500749930013,5.007499300135887e-05,0.7504,0.0,16
0.49,0.49,0.7501,0.7501500149990001,5.00149990001475e-05,0.7501,0.0,16
0.5,0.49,0.75,0.7500499950009998,4.9995000999780714e-05,0.75,0.0,16
0.51,0.49,0.7501,0.7501500149990001,5.00149990001475e-05,0.7501,0.0,16
0.52,0.49,0.7504,0.7504500749930013,5.007499300135887e-05,0.7504,0.0,16
0.53,0.49,0.7509,0.7509501749830034,5.017498300341483e-05,0.7509,0.0,16
0.54,0.49,0.7516,0.7516503149690061,5.0314969006093335e-05,0.7516,0.0,16
0.55,0.49,0.7525,0.7525504949510098,5.0494951009838474e-05,0.7525,0.0,16
0.56,0.49,0.7536,0.7536507149290141,5.0714929014095134e-05,0.7536,0.0,16
0.57,0.49,0.7549,0.7549509749030193,5.0974903019307405e-05,0.7549,0.0,16
0.58,0.49,0.7564,0.7564512748730253,5.1274873025364265e-05,0.7564,0.0,16
0.59,0.49,0.7581,0.7581516148390322,5.161483903215469e-05,0.7581,0.0,16
0.6,0.49,0.76,0.7600519948010398,5.1994801039789706e-05,0.76,0.0,16
0.61,0.49,0.7621,0.7621524147590482,5.241475904815829e-05,0.7621,0.0,16
0.62,0.49,0.7644,0.7644528747130573,5.287471305737146e-05,0.7644,0.0,16
0.63,0.49,0.7669,0.7669533746630673,5.3374663067318195e-05,0.7669,0.0,16
0.64,0.49,0.7696000000000001,0.7696539146090782,5.391460907810952e-05,0.7696000000000001,0.0,16
0.65,0.49,0.7725,0.7725544945510898,5.449455108985646e-05,0.7725,0.0,16
0.66,0.49,0.7756000000000001,0.7756551144891022,5.5114489102114916e-05,0.7756000000000001,0.0,16
0.67,0.49,0.7789,0.7789557744231154,5.5774423115328986e-05,0.7789,0.0,16
0.68,0.49,0.7824,0.7824564743531294,5.6474353129387644e-05,0.7824,0.0,16
0.69,0.49,0.7861,0.7861572142791441,5.721427914406885e-05,0.7861,0.0,16
0.7,0.49,0.79,0.7900579942011596,5.799420115959464e-05,0.79,0.0,16
0.71,0.49,0.7941,0.7941588141191762,5.881411917618706e-05,0.7941,0.0,16
0.72,0.49,0.7984,0.7984596740331933,5.967403319329101e-05,0.7984,0.0,16
0.73,0.49,0.8029,0.8029605739432113,6.057394321135057e-05,0.8029,0.0,16
0.74,0.49,0.8076,0.80766151384923,6.151384923003267e-05,0.8076,0.0,16
0.75,0.49,0.8125,0.8125624937512497,6.249375124967038e-05,0.8125,0.0,16
0.76,0.49,0.8176,0.81766351364927,6.351364927004166e-05,0.8176,0.0,16
0.77,0.49,0.8229,0.8229645735432913,6.457354329136855e-05,0.8229,0.0,16
0.78,0.49,0.8284,0.8284656734333133,6.567343331331799e-05,0.8284,0.0,16
0.79,0.49,0.8341000000000001,0.8341668133193361,6.681331933600099e-05,0.8341000000000001,0.0,16
0.8,0.49,0.8400000000000001,0.8400679932013597,6.79932013596396e-05,0.8400000000000001,0.0,16
0.81,0.49,0.8461000000000001,0.8461692130793841,6.921307938401178e-05,0.8461000000000001,0.0,16
0.82,0.49,0.8523999999999999,0.8524704729534092,7.047295340922854e-05,0.8523999999999999,0.0,16
0.83,0.49,0.8589,0.8589717728234353,7.17728234352899e-05,0.8589,0.0,16
0.84,0.49,0.8655999999999999,0.865673112689462,7.311268946208482e-05,0.8655999999999999,0.0,16
0.85,0.49,0.8724999999999999,0.8725744925514896,7.449255148961331e-05,0.8724999999999999,0.0,16
0.86,0.49,0.8795999999999999,0.8796759124095179,7.591240951798639e-05,0.8795999999999999,0.0,16
0.87,0.49,0.8869,0.8869773722635472,7.737226354720406e-05,0.8869,0.0,16
0.88,0.49,0.8944,0.8944788721135772,7.887211357726631e-05,0.8944,0.0,16
0.89,0.49,0.9021,0.9021804119596081,8.041195960806213e-05,0.9021,0.0,16
0.9,0.49,0.91,0.9100819918016396,8.199180163959152e-05,0.91,0.0,16
0.91,0.49,0.9181,0.918183611639672,8.36116396719655e-05,0.9181,0.0,16
0.92,0.49,0.9264,0.9264852714737053,8.527147370529509e-05,0.9264,0.0,16
0.93,0.49,0.9349000000000001,0.9349869713037392,8.69713037391362e-05,0.9349000000000001,0.0,16
0.94,0.49,0.9436,0.943688711129774,8.871112977404394e-05,0.9436,0.0,16
0.95,0.49,0.9525,0.9525904909518095,9.04909518094632e-05,0.9525,0.0,16
0.96,0.49,0.9616,0.961692310769846,9.23107698459491e-05,0.9616,0.0,16
0.97,0.49,0.9709,0.9709941705838832,9.417058388316857e-05,0.9709,0.0,16
0.98,0.49,0.9803999999999999,0.9804960703939212,9.607039392123262e-05,0.9803999999999999,0.0,16
0.99,0.49,0.9901979999999999,0.9901980101999599,1.0199959987744478e-08,0.990198,1.1102230246251565e-16,16
1.0,0.49,1.0,1.0,0.0,1.0,0.0,16
0.0,0.5,1.0,1.0,0.0,1.0,0.0,16
0.01,0.5,0.9901,0.9901,0.0,0.9901,0.0,16
0.02,0.5,0.9803999999999999,0.9803999999999999,0.0,0.9803999999999999,0.0,16
0.03,0.5,0.9709,0.9709,0.0,0.9708999999999999,1.1102230246251565e-16,16
0.04,0.5,0.9616,0.9616,0.0,0.9616,0.0,16
0.05,0.5,0.9524999999999999,0.9524999999999999,0.0,0.9525,1.1102230246251565e-16,16
0.06,0.5,0.9436,0.9436,0.0,0.9436,0.0,16
0.07,0.5,0.9349,0.9349,0.0,0.9348999999999998,1.1102230246251565e-16,16
0.08,0.5,0.9264,0.9264,0.0,0.9263999999999999,1.1102230246251565e-16,16
0.09,0.5,0.9181,0.9181,0.0,0.9181000000000001,1.1102230246251565e-16,16
0.1,0.5,0.91,0.91,0.0,0.9100000000000001,1.1102230246251565e-16,16
0.11,0.5,0.9021,0.9021,0.0,0.9021000000000001,1.1102230246251565e-16,16
0.12,0.5,0.8944,0.8944,0.0,0.8943999999999999,1.1102230246251565e-16,16
0.13,0.5,0.8869,0.8869,0.0,0.8869,0.0,16
0.14,0.5,0.8795999999999999,0.8795999999999999,0.0,0.8795999999999999,0.0,16
0.15,0.5,0.8724999999999999,0.8724999999999999,0.0,0.8724999999999998,1.1102230246251565e-16,16
0.16,0.5,0.8655999999999999,0.8655999999999999,0.0,0.8655999999999999,0.0,16
0.17,0.5,0.8589,0.8589,0.0,0.8589,0.0,16
0.18,0.5,0.8524,0.8524,0.0,0.8524,0.0,16
0.19,0.5,0.8461000000000001,0.8461000000000001,0.0,0.8461000000000001,0.0,16
0.2,0.5,0.8400000000000001,0.8400000000000001,0.0,0.8400000000000003,2.220446049250313e-16,16
0.21,0.5,0.8341000000000001,0.8341000000000001,0.0,0.8341000000000001,0.0,16
0.22,0.5,0.8284,0.8284,0.0,0.8284,0.0,16
0.23,0.5,0.8229,0.8229,0.0,0.8229,0.0,16
0.24,0.5,0.8176,0.8176,0.0,0.8176,0.0,16
0.25,0.5,0.8125,0.8125,0.0,0.8125,0.0,16
0.26,0.5,0.8076,0.8076,0.0,0.8076,0.0,16
0.27,0.5,0.8029,0.8029,0.0,0.8029,0.0,16
0.28,0.5,0.7984,0.7984,0.0,0.7984,0.0,16
0.29,0.5,0.7941,0.7941,0.0,0.7940999999999999,1.1102230246251565e-16,16
0.3,0.5,0.79,0.79,0.0,0.7899999999999999,1.1102230246251565e-16,16
0.31,0.5,0.7861,0.7861,0.0,0.7860999999999998,2.220446049250313e-16,16
0.32,0.5,0.7824,0.7824,0.0,0.7824,0.0,16
0.33,0.5,0.7788999999999999,0.7788999999999999,0.0,0.7788999999999999,0.0,16
0.34,0.5,0.7756,0.7756,0.0,0.7755999999999998,1.1102230246251565e-16,16
0.35,0.5,0.7725,0.7725,0.0,0.7725,0.0,16
0.36,0.5,0.7696000000000001,0.7696000000000001,0.0,0.7696000000000001,0.0,16
0.37,0.5,0.7669,0.7669,0.0,0.7669000000000001,1.1102230246251565e-16,16
0.38,0.5,0.7644,0.7644,0.0,0.7644,0.0,16
0.39,0.5,0.7621,0.7621,0.0,0.7621,0.0,16
0.4,0.5,0.76,0.76,0.0,0.76,0.0,16
0.41,0.5,0.7581,0.7581,0.0,0.7581,0.0,16
0.42,0.5,0.7564,0.7564,0.0,0.7564000000000001,1.1102230246251565e-16,16
0.43,0.5,0.7549,0.7549,0.0,0.7549,0.0,16
0.44,0.5,0.7536,0.7536,0.0,0.7536,0.0,16
0.45,0.5,0.7525000000000001,0.7525000000000001,0.0,0.7525000000000001,0.0,16
0.46,0.5,0.7516,0.7516,0.0,0.7516,0.0,16
0.47,0.5,0.7509,0.7509,0.0,0.7509,0.0,16
0.48,0.5,0.7504,0.7504,0.0,0.7504,0.0,16
0.49,0.5,0.7501,0.7501,0.0,0.7501,0.0,16
0.5,0.5,0.75,0.75,0.0,0.75,0.0,16
0.51,0.5,0.7501,0.7501,0.0,0.7501,0.0,16
0.52,0.5,0.7504,0.7504,0.0,0.7504,0.0,16
0.53,0.5,0.7509,0.7509,0.0,0.7509,0.0,16
0.54,0.5,0.7516,0.7516,0.0,0.7516,0.0,16
0.55,0.5,0.7525,0.7525,0.0,0.7525,0.0,16
0.56,0.5,0.7536,0.7536,0.0,0.7536,0.0,16
0.57,0.5,0.7549,0.7549,0.0,0.7549,0.0,16
0.58,0.5,0.7564,0.7564,0.0,0.7564,0.0,16
0.59,0.5,0.7581,0.7581,0.0,0.7581,0.0,16
0.6,0.5,0.76,0.76,0.0,0.76,0.0,16
0.61,0.5,0.7621,0.7621,0.0,0.7621,0.0,16
