epsilon,alpha,t_env_seconds,classical_bias,quantum_bias,classical_win_probability,noisy_quantum_win_probability,noisy_gap,epsilon_threshold,required_trials,expected_quantum_wins,certification_p_value,previous_round_p_value,required_rate_hz,required_rate_khz,reference_hardware_rate_hz,reference_hardware_rate_pass
0.182,0.001,10.0,0.5,0.7071067811865475,0.75,0.7892066735052979,0.03920667350529794,0.2928932188134524,1105,873,0.0009951318760226652,0.0010522719788601197,110.5,0.1105,7900.0,True
0.183,0.001,0.001,0.5,0.7071067811865475,0.75,0.7888531201147047,0.0388531201147046,0.2928932188134524,1127,890,0.000981129074020532,0.0010369866861559946,1127000.0,1127.0,7900.0,False
0.183,0.001,0.1,0.5,0.7071067811865475,0.75,0.7888531201147047,0.0388531201147046,0.2928932188134524,1127,890,0.000981129074020532,0.0010369866861559946,11270.0,11.27,7900.0,False
0.183,0.001,10.0,0.5,0.7071067811865475,0.75,0.7888531201147047,0.0388531201147046,0.2928932188134524,1127,890,0.000981129074020532,0.0010369866861559946,112.7,0.11270000000000001,7900.0,True
0.184,0.001,0.001,0.5,0.7071067811865475,0.75,0.7884995667241114,0.03849956672411137,0.2928932188134524,1153,910,0.0009850194184037747,0.0010404572210420688,1153000.0,1153.0,7900.0,False
0.184,0.001,0.1,0.5,0.7071067811865475,0.75,0.7884995667241114,0.03849956672411137,0.2928932188134524,1153,910,0.0009850194184037747,0.0010404572210420688,11530.0,11.53,7900.0,False
0.184,0.001,10.0,0.5,0.7071067811865475,0.75,0.7884995667241114,0.03849956672411137,0.2928932188134524,1153,910,0.0009850194184037747,0.0010404572210420688,115.3,0.1153,7900.0,True
0.185,0.001,0.001,0.5,0.7071067811865475,0.75,0.7881460133335181,0.03814601333351808,0.2928932188134524,1175,927,0.0009694291432349637,0.0010235551408535012,1175000.0,1175.0,7900.0,False
0.185,0.001,0.1,0.5,0.7071067811865475,0.75,0.7881460133335181,0.03814601333351808,0.2928932188134524,1175,927,0.0009694291432349637,0.0010235551408535012,11750.0,11.75,7900.0,False
0.185,0.001,10.0,0.5,0.7071067811865475,0.75,0.7881460133335181,0.03814601333351808,0.2928932188134524,1175,927,0.0009694291432349637,0.0010235551408535012,117.5,0.1175,7900.0,True
0.186,0.001,0.001,0.5,0.7071067811865475,0.75,0.7877924599429249,0.03779245994292485,0.2928932188134524,1192,940,0.0009882070946804807,0.0010429099680640222,1192000.0,1192.0,7900.0,False
0.186,0.001,0.1,0.5,0.7071067811865475,0.75,0.7877924599429249,0.03779245994292485,0.2928932188134524,1192,940,0.0009882070946804807,0.0010429099680640222,11920.0,11.92,7900.0,False
0.186,0.001,10.0,0.5,0.7071067811865475,0.75,0.7877924599429249,0.03779245994292485,0.2928932188134524,1192,940,0.0009882070946804807,0.0010429099680640222,119.2,0.1192,7900.0,True
0.187,0.001,0.001,0.5,0.7071067811865475,0.75,0.7874389065523315,0.03743890655233151,0.2928932188134524,1218,960,0.0009886894597390344,0.0010428405308629532,1218000.0,1218.0,7900.0,False
0.187,0.001,0.1,0.5,0.7071067811865475,0.75,0.7874389065523315,0.03743890655233151,0.2928932188134524,1218,960,0.0009886894597390344,0.0010428405308629532,12180.0,12.18,7900.0,False
0.187,0.001,10.0,0.5,0.7071067811865475,0.75,0.7874389065523315,0.03743890655233151,0.2928932188134524,1218,960,0.0009886894597390344,0.0010428405308629532,121.8,0.12179999999999999,7900.0,True
0.188,0.001,0.001,0.5,0.7071067811865475,0.75,0.7870853531617383,0.03708535316173828,0.2928932188134524,1244,980,0.0009879528773651535,0.0010415087959500093,1244000.0,1244.0,7900.0,False
0.188,0.001,0.1,0.5,0.7071067811865475,0.75,0.7870853531617383,0.03708535316173828,0.2928932188134524,1244,980,0.0009879528773651535,0.0010415087959500093,12440.0,12.44,7900.0,False
0.188,0.001,10.0,0.5,0.7071067811865475,0.75,0.7870853531617383,0.03708535316173828,0.2928932188134524,1244,980,0.0009879528773651535,0.0010415087959500093,124.4,0.12440000000000001,7900.0,True
0.189,0.001,0.001,0.5,0.7071067811865475,0.75,0.7867317997711449,0.03673179977114499,0.2928932188134524,1266,997,0.0009693543383093438,0.0010215312432890315,1266000.0,1266.0,7900.0,False
0.189,0.001,0.1,0.5,0.7071067811865475,0.75,0.7867317997711449,0.03673179977114499,0.2928932188134524,1266,997,0.0009693543383093438,0.0010215312432890315,12660.0,12.66,7900.0,False
0.189,0.001,10.0,0.5,0.7071067811865475,0.75,0.7867317997711449,0.03673179977114499,0.2928932188134524,1266,997,0.0009693543383093438,0.0010215312432890315,126.6,0.1266,7900.0,True
0.19,0.001,0.001,0.5,0.7071067811865475,0.75,0.7863782463805518,0.03637824638055176,0.2928932188134524,1292,1017,0.000966794625088704,0.0010183278689624021,1292000.0,1292.0,7900.0,False
0.19,0.001,0.1,0.5,0.7071067811865475,0.75,0.7863782463805518,0.03637824638055176,0.2928932188134524,1292,1017,0.000966794625088704,0.0010183278689624021,12920.0,12.92,7900.0,False
0.19,0.001,10.0,0.5,0.7071067811865475,0.75,0.7863782463805518,0.03637824638055176,0.2928932188134524,1292,1017,0.000966794625088704,0.0010183278689624021,129.2,0.12919999999999998,7900.0,True
0.191,0.001,0.001,0.5,0.7071067811865475,0.75,0.7860246929899584,0.03602469298995842,0.2928932188134524,1313,1033,0.0009976112474253027,0.0010502351230005035,1313000.0,1313.0,7900.0,False
0.191,0.001,0.1,0.5,0.7071067811865475,0.75,0.7860246929899584,0.03602469298995842,0.2928932188134524,1313,1033,0.0009976112474253027,0.0010502351230005035,13130.0,13.13,7900.0,False
0.191,0.001,10.0,0.5,0.7071067811865475,0.75,0.7860246929899584,0.03602469298995842,0.2928932188134524,1313,1033,0.0009976112474253027,0.0010502351230005035,131.3,0.1313,7900.0,True
0.192,0.001,0.001,0.5,0.7071067811865475,0.75,0.7856711395993652,0.03567113959936519,0.2928932188134524,1339,1053,0.0009928281103393872,0.0010447177823330784,1339000.0,1339.0,7900.0,False
0.192,0.001,0.1,0.5,0.7071067811865475,0.75,0.7856711395993652,0.03567113959936519,0.2928932188134524,1339,1053,0.0009928281103393872,0.0010447177823330784,13390.0,13.39,7900.0,False
0.192,0.001,10.0,0.5,0.7071067811865475,0.75,0.7856711395993652,0.03567113959936519,0.2928932188134524,1339,1053,0.0009928281103393872,0.0010447177823330784,133.9,0.13390000000000002,7900.0,True
0.193,0.001,0.001,0.5,0.7071067811865475,0.75,0.7853175862087719,0.0353175862087719,0.2928932188134524,1374,1080,0.000968654604940006,0.0010187421902694022,1374000.0,1374.0,7900.0,False
0.193,0.001,0.1,0.5,0.7071067811865475,0.75,0.7853175862087719,0.0353175862087719,0.2928932188134524,1374,1080,0.000968654604940006,0.0010187421902694022,13740.0,13.74,7900.0,False
0.193,0.001,10.0,0.5,0.7071067811865475,0.75,0.7853175862087719,0.0353175862087719,0.2928932188134524,1374,1080,0.000968654604940006,0.0010187421902694022,137.4,0.1374,7900.0,True
0.194,0.001,0.001,0.5,0.7071067811865475,0.75,0.7849640328181786,0.03496403281817867,0.2928932188134524,1395,1096,0.000996011149628116,0.0010470167074790196,1395000.0,1395.0,7900.0,False
0.194,0.001,0.1,0.5,0.7071067811865475,0.75,0.7849640328181786,0.03496403281817867,0.2928932188134524,1395,1096,0.000996011149628116,0.0010470167074790196,13950.0,13.95,7900.0,False
0.194,0.001,10.0,0.5,0.7071067811865475,0.75,0.7849640328181786,0.03496403281817867,0.2928932188134524,1395,1096,0.000996011149628116,0.0010470167074790196,139.5,0.1395,7900.0,True
0.195,0.001,0.001,0.5,0.7071067811865475,0.75,0.7846104794275853,0.03461047942758533,0.2928932188134524,1434,1126,0.000984336068239224,0.0010341124726856409,1434000.0,1434.0,7900.0,False
0.195,0.001,0.1,0.5,0.7071067811865475,0.75,0.7846104794275853,0.03461047942758533,0.2928932188134524,1434,1126,0.000984336068239224,0.0010341124726856409,14340.0,14.34,7900.0,False
0.195,0.001,10.0,0.5,0.7071067811865475,0.75,0.7846104794275853,0.03461047942758533,0.2928932188134524,1434,1126,0.000984336068239224,0.0010341124726856409,143.4,0.1434,7900.0,True
0.196,0.001,0.001,0.5,0.7071067811865475,0.75,0.784256926036992,0.0342569260369921,0.2928932188134524,1460,1146,0.0009757209039526583,0.0010246623201381388,1460000.0,1460.0,7900.0,False
0.196,0.001,0.1,0.5,0.7071067811865475,0.75,0.784256926036992,0.0342569260369921,0.2928932188134524,1460,1146,0.0009757209039526583,0.0010246623201381388,14600.0,14.6,7900.0,False
0.196,0.001,10.0,0.5,0.7071067811865475,0.75,0.784256926036992,0.0342569260369921,0.2928932188134524,1460,1146,0.0009757209039526583,0.0010246623201381388,146.0,0.146,7900.0,True
0.197,0.001,0.001,0.5,0.7071067811865475,0.75,0.7839033726463989,0.03390337264639881,0.2928932188134524,1490,1169,0.0009806626340412808,0.0010293427578557382,1490000.0,1490.0,7900.0,False
0.197,0.001,0.1,0.5,0.7071067811865475,0.75,0.7839033726463989,0.03390337264639881,0.2928932188134524,1490,1169,0.0009806626340412808,0.0010293427578557382,14900.0,14.9,7900.0,False
0.197,0.001,10.0,0.5,0.7071067811865475,0.75,0.7839033726463989,0.03390337264639881,0.2928932188134524,1490,1169,0.0009806626340412808,0.0010293427578557382,149.0,0.149,7900.0,True
0.198,0.001,0.001,0.5,0.7071067811865475,0.75,0.7835498192558055,0.033549819255805524,0.2928932188134524,1524,1195,0.0009984974255999683,0.001047444965507859,1524000.0,1524.0,7900.0,False
0.198,0.001,0.1,0.5,0.7071067811865475,0.75,0.7835498192558055,0.033549819255805524,0.2928932188134524,1524,1195,0.0009984974255999683,0.001047444965507859,15240.0,15.24,7900.0,False
0.198,0.001,10.0,0.5,0.7071067811865475,0.75,0.7835498192558055,0.033549819255805524,0.2928932188134524,1524,1195,0.0009984974255999683,0.001047444965507859,152.4,0.1524,7900.0,True
0.199,0.001,0.001,0.5,0.7071067811865475,0.75,0.7831962658652123,0.03319626586521224,0.2928932188134524,1559,1222,0.0009678309678203955,0.0010148661431078317,1559000.0,1559.0,7900.0,False
0.199,0.001,0.1,0.5,0.7071067811865475,0.75,0.7831962658652123,0.03319626586521224,0.2928932188134524,1559,1222,0.0009678309678203955,0.0010148661431078317,15590.0,15.59,7900.0,False
0.199,0.001,10.0,0.5,0.7071067811865475,0.75,0.7831962658652123,0.03319626586521224,0.2928932188134524,1559,1222,0.0009678309678203955,0.0010148661431078317,155.9,0.1559,7900.0,True
0.2,0.001,0.001,0.5,0.7071067811865475,0.75,0.782842712474619,0.03284271247461901,0.2928932188134524,1593,1248,0.000982612458086812,0.0010298043870204383,1593000.0,1593.0,7900.0,False
0.2,0.001,0.1,0.5,0.7071067811865475,0.75,0.782842712474619,0.03284271247461901,0.2928932188134524,1593,1248,0.000982612458086812,0.0010298043870204383,15930.0,15.93,7900.0,False
0.2,0.001,10.0,0.5,0.7071067811865475,0.75,0.782842712474619,0.03284271247461901,0.2928932188134524,1593,1248,0.000982612458086812,0.0010298043870204383,159.3,0.15930000000000002,7900.0,True
0.201,0.001,0.001,0.5,0.7071067811865475,0.75,0.7824891590840257,0.032489159084025665,0.2928932188134524,1627,1274,0.0009960593115956845,0.0010433507676147955,1627000.0,1627.0,7900.0,False
0.201,0.001,0.1,0.5,0.7071067811865475,0.75,0.7824891590840257,0.032489159084025665,0.2928932188134524,1627,1274,0.0009960593115956845,0.0010433507676147955,16270.0,16.27,7900.0,False
0.201,0.001,10.0,0.5,0.7071067811865475,0.75,0.7824891590840257,0.032489159084025665,0.2928932188134524,1627,1274,0.0009960593115956845,0.0010433507676147955,162.7,0.16269999999999998,7900.0,True
0.202,0.001,0.001,0.5,0.7071067811865475,0.75,0.7821356056934324,0.032135605693432434,0.2928932188134524,1666,1304,0.0009754328195121795,0.0010212854045973843,1666000.0,1666.0,7900.0,False
0.202,0.001,0.1,0.5,0.7071067811865475,0.75,0.7821356056934324,0.032135605693432434,0.2928932188134524,1666,1304,0.0009754328195121795,0.0010212854045973843,16660.0,16.66,7900.0,False
0.202,0.001,10.0,0.5,0.7071067811865475,0.75,0.7821356056934324,0.032135605693432434,0.2928932188134524,1666,1304,0.0009754328195121795,0.0010212854045973843,166.6,0.1666,7900.0,True
0.203,0.001,0.001,0.5,0.7071067811865475,0.75,0.7817820523028391,0.03178205230283915,0.2928932188134524,1700,1330,0.0009861645398969862,0.0010320225329305758,1700000.0,1700.0,7900.0,False
0.203,0.001,0.1,0.5,0.7071067811865475,0.75,0.7817820523028391,0.03178205230283915,0.2928932188134524,1700,1330,0.0009861645398969862,0.0010320225329305758,17000.0,17.0,7900.0,False
0.203,0.001,10.0,0.5,0.7071067811865475,0.75,0.7817820523028391,0.03178205230283915,0.2928932188134524,1700,1330,0.0009861645398969862,0.0010320225329305758,170.0,0.17,7900.0,True
0.204,0.001,0.001,0.5,0.7071067811865475,0.75,0.781428498912246,0.03142849891224592,0.2928932188134524,1743,1363,0.0009757338214364658,0.001020590594956697,1743000.0,1743.0,7900.0,False
0.204,0.001,0.1,0.5,0.7071067811865475,0.75,0.781428498912246,0.03142849891224592,0.2928932188134524,1743,1363,0.0009757338214364658,0.001020590594956697,17430.0,17.43,7900.0,False
0.204,0.001,10.0,0.5,0.7071067811865475,0.75,0.781428498912246,0.03142849891224592,0.2928932188134524,1743,1363,0.0009757338214364658,0.001020590594956697,174.3,0.1743,7900.0,True
0.205,0.001,0.001,0.5,0.7071067811865475,0.75,0.7810749455216526,0.03107494552165263,0.2928932188134524,1781,1392,0.0009958759330007264,0.0010411005725352055,1781000.0,1781.0,7900.0,False
0.205,0.001,0.1,0.5,0.7071067811865475,0.75,0.7810749455216526,0.03107494552165263,0.2928932188134524,1781,1392,0.0009958759330007264,0.0010411005725352055,17810.0,17.81,7900.0,False
0.205,0.001,10.0,0.5,0.7071067811865475,0.75,0.7810749455216526,0.03107494552165263,0.2928932188134524,1781,1392,0.0009958759330007264,0.0010411005725352055,178.1,0.17809999999999998,7900.0,True
0.206,0.001,0.001,0.5,0.7071067811865475,0.75,0.7807213921310594,0.030721392131059344,0.2928932188134524,1824,1425,0.0009825536191948837,0.0010266999937292509,1824000.0,1824.0,7900.0,False
0.206,0.001,0.1,0.5,0.7071067811865475,0.75,0.7807213921310594,0.030721392131059344,0.2928932188134524,1824,1425,0.0009825536191948837,0.0010266999937292509,18240.0,18.24,7900.0,False
0.206,0.001,10.0,0.5,0.7071067811865475,0.75,0.7807213921310594,0.030721392131059344,0.2928932188134524,1824,1425,0.0009825536191948837,0.0010266999937292509,182.4,0.1824,7900.0,True
0.207,0.001,0.001,0.5,0.7071067811865475,0.75,0.780367838740466,0.030367838740466058,0.2928932188134524,1862,1454,0.0009997756207450275,0.0010441795840106928,1862000.0,1862.0,7900.0,False
0.207,0.001,0.1,0.5,0.7071067811865475,0.75,0.780367838740466,0.030367838740466058,0.2928932188134524,1862,1454,0.0009997756207450275,0.0010441795840106928,18620.0,18.62,7900.0,False
0.207,0.001,10.0,0.5,0.7071067811865475,0.75,0.780367838740466,0.030367838740466058,0.2928932188134524,1862,1454,0.0009997756207450275,0.0010441795840106928,186.2,0.18619999999999998,7900.0,True
0.208,0.001,0.001,0.5,0.7071067811865475,0.75,0.7800142853498728,0.030014285349872827,0.2928932188134524,1909,1490,0.0009951288012025328,0.0010388033167973217,1909000.0,1909.0,7900.0,False
0.208,0.001,0.1,0.5,0.7071067811865475,0.75,0.7800142853498728,0.030014285349872827,0.2928932188134524,1909,1490,0.0009951288012025328,0.0010388033167973217,19090.0,19.09,7900.0,False
0.208,0.001,10.0,0.5,0.7071067811865475,0.75,0.7800142853498728,0.030014285349872827,0.2928932188134524,1909,1490,0.0009951288012025328,0.0010388033167973217,190.9,0.19090000000000001,7900.0,True
0.209,0.001,0.001,0.5,0.7071067811865475,0.75,0.7796607319592795,0.02966073195927954,0.2928932188134524,1956,1526,0.0009890257060377722,0.0010319365436519351,1956000.0,1956.0,7900.0,False
0.209,0.001,0.1,0.5,0.7071067811865475,0.75,0.7796607319592795,0.02966073195927954,0.2928932188134524,1956,1526,0.0009890257060377722,0.0010319365436519351,19560.0,19.56,7900.0,False
0.209,0.001,10.0,0.5,0.7071067811865475,0.75,0.7796607319592795,0.02966073195927954,0.2928932188134524,1956,1526,0.0009890257060377722,0.0010319365436519351,195.6,0.1956,7900.0,True
0.21,0.001,0.001,0.5,0.7071067811865475,0.75,0.7793071785686863,0.029307178568686254,0.2928932188134524,2007,1565,0.0009921672086408778,0.0010346608269659837,2007000.0,2007.0,7900.0,False
0.21,0.001,0.1,0.5,0.7071067811865475,0.75,0.7793071785686863,0.029307178568686254,0.2928932188134524,2007,1565,0.0009921672086408778,0.0010346608269659837,20070.0,20.07,7900.0,False
0.21,0.001,10.0,0.5,0.7071067811865475,0.75,0.7793071785686863,0.029307178568686254,0.2928932188134524,2007,1565,0.0009921672086408778,0.0010346608269659837,200.7,0.2007,7900.0,True
0.211,0.001,0.001,0.5,0.7071067811865475,0.75,0.778953625178093,0.028953625178092968,0.2928932188134524,2058,1604,0.0009935349892720704,0.0010355593845410233,2058000.0,2058.0,7900.0,False
0.211,0.001,0.1,0.5,0.7071067811865475,0.75,0.778953625178093,0.028953625178092968,0.2928932188134524,2058,1604,0.0009935349892720704,0.0010355593845410233,20580.0,20.58,7900.0,False
0.211,0.001,10.0,0.5,0.7071067811865475,0.75,0.778953625178093,0.028953625178092968,0.2928932188134524,2058,1604,0.0009935349892720704,0.0010355593845410233,205.8,0.2058,7900.0,True
0.212,0.001,0.001,0.5,0.7071067811865475,0.75,0.7786000717874997,0.028600071787499737,0.2928932188134524,2109,1643,0.000993252804213009,0.0010347621966627152,2109000.0,2109.0,7900.0,False
0.212,0.001,0.1,0.5,0.7071067811865475,0.75,0.7786000717874997,0.028600071787499737,0.2928932188134524,2109,1643,0.000993252804213009,0.0010347621966627152,21090.0,21.09,7900.0,False
0.212,0.001,10.0,0.5,0.7071067811865475,0.75,0.7786000717874997,0.028600071787499737,0.2928932188134524,2109,1643,0.000993252804213009,0.0010347621966627152,210.9,0.2109,7900.0,True
0.213,0.001,0.001,0.5,0.7071067811865475,0.75,0.7782465183969065,0.02824651839690645,0.2928932188134524,2160,1682,0.0009914404897554475,0.0010323948309527418,2160000.0,2160.0,7900.0,False
0.213,0.001,0.1,0.5,0.7071067811865475,0.75,0.7782465183969065,0.02824651839690645,0.2928932188134524,2160,1682,0.0009914404897554475,0.0010323948309527418,21600.0,21.6,7900.0,False
0.213,0.001,10.0,0.5,0.7071067811865475,0.75,0.7782465183969065,0.02824651839690645,0.2928932188134524,2160,1682,0.0009914404897554475,0.0010323948309527418,216.0,0.216,7900.0,True
0.214,0.001,0.001,0.5,0.7071067811865475,0.75,0.7778929650063131,0.027892965006313164,0.2928932188134524,2215,1724,0.000997823111156534,0.0010385119749489553,2215000.0,2215.0,7900.0,False
0.214,0.001,0.1,0.5,0.7071067811865475,0.75,0.7778929650063131,0.027892965006313164,0.2928932188134524,2215,1724,0.000997823111156534,0.0010385119749489553,22150.0,22.15,7900.0,False
0.214,0.001,10.0,0.5,0.7071067811865475,0.75,0.7778929650063131,0.027892965006313164,0.2928932188134524,2215,1724,0.000997823111156534,0.0010385119749489553,221.5,0.2215,7900.0,True
0.215,0.001,0.001,0.5,0.7071067811865475,0.75,0.7775394116157199,0.027539411615719878,0.2928932188134524,2279,1773,0.0009819010000346293,0.0010214332404544192,2279000.0,2279.0,7900.0,False
0.215,0.001,0.1,0.5,0.7071067811865475,0.75,0.7775394116157199,0.027539411615719878,0.2928932188134524,2279,1773,0.0009819010000346293,0.0010214332404544192,22790.0,22.79,7900.0,False
0.215,0.001,10.0,0.5,0.7071067811865475,0.75,0.7775394116157199,0.027539411615719878,0.2928932188134524,2279,1773,0.0009819010000346293,0.0010214332404544192,227.9,0.22790000000000002,7900.0,True
0.216,0.001,0.001,0.5,0.7071067811865475,0.75,0.7771858582251265,0.02718585822512659,0.2928932188134524,2338,1818,0.0009938807993183551,0.001033355205796116,2338000.0,2338.0,7900.0,False
0.216,0.001,0.1,0.5,0.7071067811865475,0.75,0.7771858582251265,0.02718585822512659,0.2928932188134524,2338,1818,0.0009938807993183551,0.001033355205796116,23380.0,23.38,7900.0,False
0.216,0.001,10.0,0.5,0.7071067811865475,0.75,0.7771858582251265,0.02718585822512659,0.2928932188134524,2338,1818,0.0009938807993183551,0.001033355205796116,233.8,0.2338,7900.0,True
0.217,0.001,0.001,0.5,0.7071067811865475,0.75,0.7768323048345334,0.02683230483453336,0.2928932188134524,2406,1870,0.0009834329216565538,0.0010219765162682026,2406000.0,2406.0,7900.0,False
0.217,0.001,0.1,0.5,0.7071067811865475,0.75,0.7768323048345334,0.02683230483453336,0.2928932188134524,2406,1870,0.0009834329216565538,0.0010219765162682026,24060.0,24.06,7900.0,False
0.217,0.001,10.0,0.5,0.7071067811865475,0.75,0.7768323048345334,0.02683230483453336,0.2928932188134524,2406,1870,0.0009834329216565538,0.0010219765162682026,240.6,0.24059999999999998,7900.0,True
0.218,0.001,0.001,0.5,0.7071067811865475,0.75,0.7764787514439401,0.026478751443940074,0.2928932188134524,2465,1915,0.0009916102586416333,0.001029986688574319,2465000.0,2465.0,7900.0,False
0.218,0.001,0.1,0.5,0.7071067811865475,0.75,0.7764787514439401,0.026478751443940074,0.2928932188134524,2465,1915,0.0009916102586416333,0.001029986688574319,24650.0,24.65,7900.0,False
0.218,0.001,10.0,0.5,0.7071067811865475,0.75,0.7764787514439401,0.026478751443940074,0.2928932188134524,2465,1915,0.0009916102586416333,0.001029986688574319,246.5,0.2465,7900.0,True
0.219,0.001,0.001,0.5,0.7071067811865475,0.75,0.7761251980533468,0.026125198053346788,0.2928932188134524,2537,1970,0.0009860360249558235,0.00102367531608393,2537000.0,2537.0,7900.0,False
0.219,0.001,0.1,0.5,0.7071067811865475,0.75,0.7761251980533468,0.026125198053346788,0.2928932188134524,2537,1970,0.0009860360249558235,0.00102367531608393,25370.0,25.37,7900.0,False
0.219,0.001,10.0,0.5,0.7071067811865475,0.75,0.7761251980533468,0.026125198053346788,0.2928932188134524,2537,1970,0.0009860360249558235,0.00102367531608393,253.7,0.2537,7900.0,True
0.22,0.001,0.001,0.5,0.7071067811865475,0.75,0.7757716446627535,0.0257716446627535,0.2928932188134524,2600,2018,0.0009989438168301937,0.001036577137451903,2600000.0,2600.0,7900.0,False
0.22,0.001,0.1,0.5,0.7071067811865475,0.75,0.7757716446627535,0.0257716446627535,0.2928932188134524,2600,2018,0.0009989438168301937,0.001036577137451903,26000.0,26.0,7900.0,False
0.22,0.001,10.0,0.5,0.7071067811865475,0.75,0.7757716446627535,0.0257716446627535,0.2928932188134524,2600,2018,0.0009989438168301937,0.001036577137451903,260.0,0.26,7900.0,True
0.221,0.001,0.001,0.5,0.7071067811865475,0.75,0.7754180912721602,0.02541809127216027,0.2928932188134524,2676,2076,0.000997482018072924,0.001034533740577214,2676000.0,2676.0,7900.0,False
0.221,0.001,0.1,0.5,0.7071067811865475,0.75,0.7754180912721602,0.02541809127216027,0.2928932188134524,2676,2076,0.000997482018072924,0.001034533740577214,26760.0,26.76,7900.0,False
0.221,0.001,10.0,0.5,0.7071067811865475,0.75,0.7754180912721602,0.02541809127216027,0.2928932188134524,2676,2076,0.000997482018072924,0.001034533740577214,267.6,0.2676,7900.0,True
0.222,0.001,0.001,0.5,0.7071067811865475,0.75,0.775064537881567,0.025064537881566984,0.2928932188134524,2765,2144,0.0009813358020223468,0.0010172507870091529,2765000.0,2765.0,7900.0,False
0.222,0.001,0.1,0.5,0.7071067811865475,0.75,0.775064537881567,0.025064537881566984,0.2928932188134524,2765,2144,0.0009813358020223468,0.0010172507870091529,27650.0,27.65,7900.0,False
0.222,0.001,10.0,0.5,0.7071067811865475,0.75,0.775064537881567,0.025064537881566984,0.2928932188134524,2765,2144,0.0009813358020223468,0.0010172507870091529,276.5,0.2765,7900.0,True
0.223,0.001,0.001,0.5,0.7071067811865475,0.75,0.7747109844909736,0.024710984490973698,0.2928932188134524,2845,2205,0.0009832178643794476,0.0010186927183333996,2845000.0,2845.0,7900.0,False
0.223,0.001,0.1,0.5,0.7071067811865475,0.75,0.7747109844909736,0.024710984490973698,0.2928932188134524,2845,2205,0.0009832178643794476,0.0010186927183333996,28450.0,28.45,7900.0,False
0.223,0.001,10.0,0.5,0.7071067811865475,0.75,0.7747109844909736,0.024710984490973698,0.2928932188134524,2845,2205,0.0009832178643794476,0.0010186927183333996,284.5,0.2845,7900.0,True
0.224,0.001,0.001,0.5,0.7071067811865475,0.75,0.7743574311003805,0.02435743110038041,0.2928932188134524,2929,2269,0.0009901971206446012,0.0010253936118652645,2929000.0,2929.0,7900.0,False
0.224,0.001,0.1,0.5,0.7071067811865475,0.75,0.7743574311003805,0.02435743110038041,0.2928932188134524,2929,2269,0.0009901971206446012,0.0010253936118652645,29290.0,29.29,7900.0,False
0.224,0.001,10.0,0.5,0.7071067811865475,0.75,0.7743574311003805,0.02435743110038041,0.2928932188134524,2929,2269,0.0009901971206446012,0.0010253936118652645,292.9,0.2929,7900.0,True
0.225,0.001,0.001,0.5,0.7071067811865475,0.75,0.7740038777097871,0.024003877709787125,0.2928932188134524,3013,2333,0.0009948625824821827,0.0010297208910900696,3013000.0,3013.0,7900.0,False
0.225,0.001,0.1,0.5,0.7071067811865475,0.75,0.7740038777097871,0.024003877709787125,0.2928932188134524,3013,2333,0.0009948625824821827,0.0010297208910900696,30130.0,30.13,7900.0,False
0.225,0.001,10.0,0.5,0.7071067811865475,0.75,0.7740038777097871,0.024003877709787125,0.2928932188134524,3013,2333,0.0009948625824821827,0.0010297208910900696,301.3,0.3013,7900.0,True
0.226,0.001,0.001,0.5,0.7071067811865475,0.75,0.7736503243191939,0.023650324319193894,0.2928932188134524,3110,2407,0.000984114438125886,0.001018090128652342,3110000.0,3110.0,7900.0,False
0.226,0.001,0.1,0.5,0.7071067811865475,0.75,0.7736503243191939,0.023650324319193894,0.2928932188134524,3110,2407,0.000984114438125886,0.001018090128652342,31100.0,31.1,7900.0,False
0.226,0.001,10.0,0.5,0.7071067811865475,0.75,0.7736503243191939,0.023650324319193894,0.2928932188134524,3110,2407,0.000984114438125886,0.001018090128652342,311.0,0.311,7900.0,True
0.227,0.001,0.001,0.5,0.7071067811865475,0.75,0.7732967709286006,0.023296770928600607,0.2928932188134524,3198,2474,0.0009911094417929575,0.0010248384730555846,3198000.0,3198.0,7900.0,False
0.227,0.001,0.1,0.5,0.7071067811865475,0.75,0.7732967709286006,0.023296770928600607,0.2928932188134524,3198,2474,0.0009911094417929575,0.0010248384730555846,31980.0,31.98,7900.0,False
0.227,0.001,10.0,0.5,0.7071067811865475,0.75,0.7732967709286006,0.023296770928600607,0.2928932188134524,3198,2474,0.0009911094417929575,0.0010248384730555846,319.8,0.31980000000000003,7900.0,True
0.228,0.001,0.001,0.5,0.7071067811865475,0.75,0.7729432175380073,0.02294321753800732,0.2928932188134524,3303,2554,0.0009888688138329756,0.0010219943286239165,3303000.0,3303.0,7900.0,False
0.228,0.001,0.1,0.5,0.7071067811865475,0.75,0.7729432175380073,0.02294321753800732,0.2928932188134524,3303,2554,0.0009888688138329756,0.0010219943286239165,33030.0,33.03,7900.0,False
0.228,0.001,10.0,0.5,0.7071067811865475,0.75,0.7729432175380073,0.02294321753800732,0.2928932188134524,3303,2554,0.0009888688138329756,0.0010219943286239165,330.3,0.33030000000000004,7900.0,True
0.229,0.001,0.001,0.5,0.7071067811865475,0.75,0.772589664147414,0.022589664147414035,0.2928932188134524,3412,2637,0.0009902608480678663,0.0010229008390038434,3412000.0,3412.0,7900.0,False
