nu,p,beta,classical_value,noiseless_quantum_value,noisy_quantum_value,signed_noisy_gap,plotted_noisy_gap,theoretical_advantage
0.1,0.14,0.73,0.915384,0.915384,0.8738456,-0.041538399999999975,0.0,False
0.1,0.15,0.73,0.90865,0.90865,0.867785,-0.04086499999999993,0.0,False
0.1,0.16,0.73,0.901824,0.901824,0.8616416,-0.04018239999999995,0.0,False
0.1,0.17,0.73,0.894906,0.894906,0.8554154,-0.03949059999999993,0.0,False
0.1,0.18,0.73,0.887896,0.8878962062407934,0.849106585616714,-0.03878941438328598,0.0,False
0.1,0.19,0.73,0.8807940000000001,0.8809616259362616,0.8428654633426355,-0.03792853665736462,0.0,False
0.1,0.2,0.73,0.8736,0.8742471910382228,0.8368224719344006,-0.03677752806559942,0.0,False
0.1,0.21,0.73,0.866314,0.8677529015466772,0.8309776113920095,-0.03533638860799049,0.0,False
0.1,0.22,0.73,0.858936,0.8614787574616246,0.8253308817154622,-0.03360511828453783,0.0,False
0.1,0.23,0.73,0.8514660000000001,0.855424758783065,0.8198822829047586,-0.03158371709524144,0.0,False
0.1,0.24,0.73,0.843904,0.8495909055109987,0.8146318149598989,-0.029272185040101095,0.0,False
0.1,0.25,0.73,0.8362499999999999,0.8439771976454253,0.8095794778808829,-0.026670522119117024,0.0,False
0.1,0.26,0.73,0.8285039999999999,0.838583635186345,0.8047252716677106,-0.023778728332289334,0.0,False
0.1,0.27,0.73,0.8206659999999999,0.8334102181337578,0.8000691963203821,-0.020596803679617803,0.0,False
0.1,0.28,0.73,0.8127359999999999,0.8284569464876638,0.7956112518388975,-0.017124748161102432,0.0,False
0.1,0.29,0.73,0.8047139999999999,0.8237238202480627,0.7913514382232565,-0.013362561776743442,0.0,False
0.1,0.3,0.73,0.7966,0.8192108394149547,0.7872897554734593,-0.009310244526540723,0.0,False
0.1,0.31,0.73,0.7883939999999999,0.8149180039883398,0.7834262035895059,-0.004967796410494052,0.0,False
0.1,0.32,0.73,0.7824,0.8108453139682179,0.7797607825713961,-0.002639217428603846,0.0,False
0.1,0.33,0.73,0.7788999999999999,0.8069927693545891,0.7762934924191303,-0.002606507580869666,0.0,False
0.1,0.34,0.73,0.7756,0.8033603701474534,0.7730243331327081,-0.002575666867291826,0.0,False
0.1,0.35,0.73,0.7725,0.799948116346811,0.76995330471213,-0.0025466952878699933,0.0,False
0.1,0.36,0.73,0.7696000000000001,0.7967560079526613,0.7670804071573952,-0.002519592842604834,0.0,False
0.1,0.37,0.73,0.7669,0.7937840449650049,0.7644056404685045,-0.0024943595314955713,0.0,False
0.1,0.38,0.73,0.7644,0.7910322273838415,0.7619290046454574,-0.002470995354542538,0.0,False
0.1,0.39,0.73,0.7621,0.7885005552091711,0.759650499688254,-0.0024495003117459557,0.0,False
0.1,0.4,0.73,0.76,0.7861890284409938,0.7575701255968945,-0.002429874403105492,0.0,False
0.1,0.41,0.73,0.7581,0.7840976470793097,0.7556878823713788,-0.0024121176286211465,0.0,False
0.1,0.42,0.73,0.7564,0.7822264111241186,0.7540037700117068,-0.0023962299882931415,0.0,False
0.1,0.43,0.73,0.7549,0.7805753205754206,0.7525177885178785,-0.002382211482121477,0.0,False
0.1,0.44,0.73,0.7536,0.7791443754332156,0.7512299378898941,-0.0023700621101059305,0.0,False
0.1,0.45,0.73,0.7525000000000001,0.7779335756975037,0.7501402181277533,-0.0023597818722467245,0.0,False
0.1,0.46,0.73,0.7516,0.7769429213682849,0.7492486292314565,-0.002351370768543526,0.0,False
0.1,0.47,0.73,0.7509,0.7761724124455591,0.7485551712010032,-0.0023448287989967787,0.0,False
0.1,0.48,0.73,0.7504,0.7756220489293264,0.7480598440363938,-0.0023401559636061497,0.0,False
0.1,0.49,0.73,0.7501,0.7752918308195867,0.7477626477376281,-0.0023373522623718612,0.0,False
0.1,0.5,0.73,0.75,0.7751817581163403,0.7476635823047063,-0.002336417695293691,0.0,False
0.1,0.51,0.73,0.7501,0.7752918308195867,0.7477626477376281,-0.0023373522623718612,0.0,False
0.1,0.52,0.73,0.7504,0.7756220489293264,0.7480598440363938,-0.0023401559636061497,0.0,False
0.1,0.53,0.73,0.7509,0.7761724124455591,0.7485551712010032,-0.0023448287989967787,0.0,False
0.1,0.54,0.73,0.7516,0.7769429213682848,0.7492486292314564,-0.002351370768543637,0.0,False
0.1,0.55,0.73,0.7525,0.7779335756975037,0.7501402181277533,-0.0023597818722466135,0.0,False
0.1,0.56,0.73,0.7536,0.7791443754332156,0.7512299378898941,-0.0023700621101059305,0.0,False
0.1,0.57,0.73,0.7549,0.7805753205754205,0.7525177885178784,-0.002382211482121588,0.0,False
0.1,0.58,0.73,0.7564,0.7822264111241186,0.7540037700117068,-0.0023962299882931415,0.0,False
0.1,0.59,0.73,0.7581,0.7840976470793097,0.7556878823713788,-0.0024121176286211465,0.0,False
0.1,0.6,0.73,0.76,0.7861890284409938,0.7575701255968945,-0.002429874403105492,0.0,False
0.1,0.61,0.73,0.7621,0.7885005552091711,0.759650499688254,-0.0024495003117459557,0.0,False
0.1,0.62,0.73,0.7644,0.7910322273838415,0.7619290046454574,-0.002470995354542538,0.0,False
0.1,0.63,0.73,0.7669,0.7937840449650049,0.7644056404685045,-0.0024943595314955713,0.0,False
0.1,0.64,0.73,0.7696000000000001,0.7967560079526613,0.7670804071573952,-0.002519592842604834,0.0,False
0.1,0.65,0.73,0.7725,0.799948116346811,0.76995330471213,-0.0025466952878699933,0.0,False
0.1,0.66,0.73,0.7756000000000001,0.8033603701474535,0.7730243331327082,-0.002575666867291826,0.0,False
0.1,0.67,0.73,0.7789,0.8069927693545892,0.7762934924191304,-0.002606507580869666,0.0,False
0.1,0.68,0.73,0.7824,0.810845313968218,0.7797607825713962,-0.002639217428603735,0.0,False
0.1,0.69,0.73,0.7883939999999999,0.8149180039883397,0.7834262035895058,-0.004967796410494163,0.0,False
0.1,0.7,0.73,0.7966,0.8192108394149547,0.7872897554734593,-0.009310244526540723,0.0,False
0.1,0.71,0.73,0.8047139999999999,0.8237238202480627,0.7913514382232565,-0.013362561776743442,0.0,False
0.1,0.72,0.73,0.8127359999999999,0.8284569464876638,0.7956112518388975,-0.017124748161102432,0.0,False
0.1,0.73,0.73,0.8206659999999999,0.8334102181337578,0.8000691963203821,-0.020596803679617803,0.0,False
0.1,0.74,0.73,0.8285039999999999,0.838583635186345,0.8047252716677106,-0.023778728332289334,0.0,False
0.1,0.75,0.73,0.8362499999999999,0.8439771976454253,0.8095794778808829,-0.026670522119117024,0.0,False
0.1,0.76,0.73,0.843904,0.8495909055109987,0.8146318149598989,-0.029272185040101095,0.0,False
0.1,0.77,0.73,0.8514660000000001,0.855424758783065,0.8198822829047586,-0.03158371709524144,0.0,False
0.1,0.78,0.73,0.858936,0.8614787574616246,0.8253308817154622,-0.03360511828453783,0.0,False
0.1,0.79,0.73,0.866314,0.8677529015466772,0.8309776113920095,-0.03533638860799049,0.0,False
0.1,0.8,0.73,0.8736,0.8742471910382228,0.8368224719344006,-0.03677752806559942,0.0,False
0.1,0.81,0.73,0.8807940000000001,0.8809616259362616,0.8428654633426355,-0.03792853665736462,0.0,False
0.1,0.82,0.73,0.887896,0.8878962062407932,0.8491065856167139,-0.03878941438328609,0.0,False
0.1,0.83,0.73,0.894906,0.894906,0.8554154,-0.03949059999999993,0.0,False
0.1,0.84,0.73,0.901824,0.901824,0.8616416,-0.04018239999999995,0.0,False
0.1,0.85,0.73,0.90865,0.90865,0.867785,-0.04086499999999993,0.0,False
0.1,0.86,0.73,0.915384,0.915384,0.8738456,-0.041538399999999975,0.0,False
0.1,0.87,0.73,0.922026,0.922026,0.8798234,-0.04220259999999998,0.0,False
0.1,0.88,0.73,0.928576,0.928576,0.8857184,-0.04285759999999994,0.0,False
0.1,0.89,0.73,0.935034,0.935034,0.8915306000000001,-0.04350339999999997,0.0,False
0.1,0.9,0.73,0.9414,0.9414,0.8972600000000001,-0.04413999999999996,0.0,False
0.1,0.91,0.73,0.947674,0.947674,0.9029066000000001,-0.0447673999999999,0.0,False
0.1,0.92,0.73,0.953856,0.953856,0.9084704000000001,-0.045385599999999915,0.0,False
0.1,0.93,0.73,0.959946,0.9599460000000001,0.9139514000000001,-0.045994599999999886,0.0,False
0.1,0.94,0.73,0.9659439999999999,0.965944,0.9193496000000001,-0.046594399999999814,0.0,False
0.1,0.95,0.73,0.97185,0.97185,0.9246650000000001,-0.04718499999999992,0.0,False
0.1,0.96,0.73,0.977664,0.977664,0.9298976,-0.04776639999999999,0.0,False
0.1,0.97,0.73,0.983386,0.983386,0.9350474000000001,-0.0483385999999999,0.0,False
0.1,0.98,0.73,0.9890159999999999,0.9890159999999999,0.9401144,-0.04890159999999988,0.0,False
0.1,0.99,0.73,0.9945539999999999,0.9945539999999999,0.9450986,-0.04945539999999993,0.0,False
0.1,1.0,0.73,1.0,1.0,0.9500000000000001,-0.04999999999999993,0.0,False
0.1,0.0,0.74,1.0,1.0,0.9500000000000001,-0.04999999999999993,0.0,False
0.1,0.01,0.74,0.994752,0.994752,0.9452768,-0.04947519999999994,0.0,False
0.1,0.02,0.74,0.989408,0.9894080000000001,0.9404672000000002,-0.048940799999999784,0.0,False
0.1,0.03,0.74,0.983968,0.983968,0.9355712,-0.04839679999999991,0.0,False
0.1,0.04,0.74,0.978432,0.978432,0.9305888,-0.047843199999999975,0.0,False
0.1,0.05,0.74,0.9728,0.9728,0.92552,-0.04727999999999999,0.0,False
0.1,0.06,0.74,0.9670719999999999,0.967072,0.9203648000000001,-0.04670719999999984,0.0,False
0.1,0.07,0.74,0.9612479999999999,0.9612479999999999,0.9151231999999999,-0.046124799999999966,0.0,False
0.1,0.08,0.74,0.955328,0.955328,0.9097952,-0.04553279999999993,0.0,False
0.1,0.09,0.74,0.949312,0.949312,0.9043808000000001,-0.04493119999999995,0.0,False
0.1,0.1,0.74,0.9432,0.9432,0.8988800000000001,-0.044319999999999915,0.0,False
0.1,0.11,0.74,0.936992,0.936992,0.8932928000000001,-0.04369919999999994,0.0,False
0.1,0.12,0.74,0.930688,0.930688,0.8876192,-0.04306879999999991,0.0,False
0.1,0.13,0.74,0.924288,0.924288,0.8818592000000001,-0.04242879999999993,0.0,False
0.1,0.14,0.74,0.9177919999999999,0.9177919999999999,0.8760128,-0.041779199999999905,0.0,False
0.1,0.15,0.74,0.9112,0.9112,0.8700800000000001,-0.041119999999999934,0.0,False
0.1,0.16,0.74,0.904512,0.904512,0.8640608000000001,-0.04045119999999991,0.0,False
0.1,0.17,0.74,0.897728,0.897728,0.8579552,-0.03977279999999994,0.0,False
0.1,0.18,0.74,0.8908480000000001,0.8908480000000001,0.8517632000000002,-0.03908479999999992,0.0,False
0.1,0.19,0.74,0.883872,0.8839058769854925,0.8455152892869433,-0.038356710713056685,0.0,False
0.1,0.2,0.74,0.8768,0.8771395497690477,0.8394255947921431,-0.03737440520785695,0.0,False
0.1,0.21,0.74,0.8696320000000001,0.8705950693465849,0.8335355624119265,-0.03609643758807357,0.0,False
0.1,0.22,0.74,0.862368,0.8642724357181037,0.8278451921462935,-0.03452280785370654,0.0,False
0.1,0.23,0.74,0.855008,0.8581716488836044,0.822354483995244,-0.03265351600475597,0.0,False
0.1,0.24,0.74,0.8475520000000001,0.8522927088430869,0.8170634379587783,-0.030488562041221745,0.0,False
0.1,0.25,0.74,0.84,0.8466356155965511,0.8119720540368961,-0.028027945963103873,0.0,False
0.1,0.26,0.74,0.832352,0.8412003691439973,0.8070803322295976,-0.02527166777040235,0.0,False
0.1,0.27,0.74,0.824608,0.8359869694854252,0.8023882725368827,-0.02221972746311729,0.0,False
0.1,0.28,0.74,0.8167679999999999,0.8309954166208348,0.7978958749587514,-0.018872125041248577,0.0,False
0.1,0.29,0.74,0.808832,0.8262257105502262,0.7936031394952037,-0.015228860504796327,0.0,False
0.1,0.3,0.74,0.8008,0.8216778512735995,0.7895100661462396,-0.011289933853760314,0.0,False
0.1,0.31,0.74,0.7926719999999999,0.8173518387909545,0.7856166549118592,-0.007055345088140763,0.0,False
0.1,0.32,0.74,0.7844479999999999,0.8132476731022913,0.7819229057920623,-0.0025250942079376726,0.0,False
0.1,0.33,0.74,0.7788999999999999,0.80936535420761,0.7784288187868491,-0.0004711812131508175,0.0,False
0.1,0.34,0.74,0.7756,0.8057048821069104,0.7751343938962194,-0.000465606103780547,0.0,False
0.1,0.35,0.74,0.7725,0.8022662568001926,0.7720396311201734,-0.00046036887982658925,0.0,False
0.1,0.36,0.74,0.7696000000000001,0.7990494782874566,0.769144530458711,-0.00045546954128905526,0.0,False
0.1,0.37,0.74,0.7669,0.7960545465687024,0.7664490919118323,-0.000450908088167723,0.0,False
0.1,0.38,0.74,0.7644,0.7932814616439301,0.7639533154795372,-0.0004466845204628145,0.0,False
0.1,0.39,0.74,0.7621,0.7907302235131395,0.7616572011618256,-0.00044279883817444077,0.0,False
0.1,0.4,0.74,0.76,0.7884008321763306,0.7595607489586976,-0.0004392510413023798,0.0,False
0.1,0.41,0.74,0.7581,0.7862932876335036,0.7576639588701533,-0.0004360411298467426,0.0,False
0.1,0.42,0.74,0.7564,0.7844075898846583,0.7559668308961925,-0.00043316910380741813,0.0,False
0.1,0.43,0.74,0.7549,0.7827437389297949,0.7544693650368155,-0.00043063496318451744,0.0,False
0.1,0.44,0.74,0.7536,0.7813017347689133,0.753171561292022,-0.0004284387079780405,0.0,False
0.1,0.45,0.74,0.7525000000000001,0.7800815774020133,0.7520734196618121,-0.00042658033818798735,0.0,False
0.1,0.46,0.74,0.7516,0.7790832668290953,0.7511749401461859,-0.0004250598538141359,0.0,False
0.1,0.47,0.74,0.7509,0.778306803050159,0.7504761227451432,-0.00042387725485681926,0.0,False
0.1,0.48,0.74,0.7504,0.7777521860652046,0.7499769674586841,-0.00042303254131581536,0.0,False
0.1,0.49,0.74,0.7501,0.7774194158742318,0.7496774742868086,-0.00042252571319134624,0.0,False
0.1,0.5,0.74,0.75,0.777308492477241,0.7495776432295169,-0.00042235677048307885,0.0,False
0.1,0.51,0.74,0.7501,0.7774194158742318,0.7496774742868086,-0.00042252571319134624,0.0,False
0.1,0.52,0.74,0.7504,0.7777521860652046,0.7499769674586841,-0.00042303254131581536,0.0,False
0.1,0.53,0.74,0.7509,0.778306803050159,0.7504761227451432,-0.00042387725485681926,0.0,False
0.1,0.54,0.74,0.7516,0.7790832668290952,0.7511749401461858,-0.00042505985381424694,0.0,False
0.1,0.55,0.74,0.7525,0.7800815774020133,0.7520734196618121,-0.00042658033818787633,0.0,False
0.1,0.56,0.74,0.7536,0.7813017347689132,0.7531715612920219,-0.00042843870797815153,0.0,False
0.1,0.57,0.74,0.7549,0.7827437389297949,0.7544693650368155,-0.00043063496318451744,0.0,False
0.1,0.58,0.74,0.7564,0.7844075898846583,0.7559668308961925,-0.00043316910380741813,0.0,False
0.1,0.59,0.74,0.7581,0.7862932876335036,0.7576639588701533,-0.0004360411298467426,0.0,False
0.1,0.6,0.74,0.76,0.7884008321763306,0.7595607489586976,-0.0004392510413023798,0.0,False
0.1,0.61,0.74,0.7621,0.7907302235131395,0.7616572011618256,-0.00044279883817444077,0.0,False
0.1,0.62,0.74,0.7644,0.7932814616439301,0.7639533154795372,-0.0004466845204628145,0.0,False
0.1,0.63,0.74,0.7669,0.7960545465687024,0.7664490919118323,-0.000450908088167723,0.0,False
0.1,0.64,0.74,0.7696000000000001,0.7990494782874566,0.769144530458711,-0.00045546954128905526,0.0,False
0.1,0.65,0.74,0.7725,0.8022662568001926,0.7720396311201734,-0.00046036887982658925,0.0,False
0.1,0.66,0.74,0.7756000000000001,0.8057048821069104,0.7751343938962194,-0.00046560610378065803,0.0,False
0.1,0.67,0.74,0.7789,0.80936535420761,0.7784288187868491,-0.00047118121315092854,0.0,False
0.1,0.68,0.74,0.784448,0.8132476731022914,0.7819229057920624,-0.0025250942079376726,0.0,False
0.1,0.69,0.74,0.7926719999999999,0.8173518387909545,0.7856166549118592,-0.007055345088140763,0.0,False
0.1,0.7,0.74,0.8008,0.8216778512735995,0.7895100661462396,-0.011289933853760314,0.0,False
0.1,0.71,0.74,0.808832,0.8262257105502262,0.7936031394952037,-0.015228860504796327,0.0,False
0.1,0.72,0.74,0.8167679999999999,0.8309954166208349,0.7978958749587515,-0.018872125041248466,0.0,False
0.1,0.73,0.74,0.824608,0.8359869694854252,0.8023882725368827,-0.02221972746311729,0.0,False
0.1,0.74,0.74,0.832352,0.8412003691439973,0.8070803322295976,-0.02527166777040235,0.0,False
0.1,0.75,0.74,0.84,0.8466356155965511,0.8119720540368961,-0.028027945963103873,0.0,False
0.1,0.76,0.74,0.8475520000000001,0.8522927088430869,0.8170634379587783,-0.030488562041221745,0.0,False
0.1,0.77,0.74,0.855008,0.8581716488836044,0.822354483995244,-0.03265351600475597,0.0,False
0.1,0.78,0.74,0.862368,0.8642724357181037,0.8278451921462935,-0.03452280785370654,0.0,False
0.1,0.79,0.74,0.8696320000000001,0.8705950693465848,0.8335355624119264,-0.03609643758807368,0.0,False
0.1,0.8,0.74,0.8768,0.8771395497690477,0.8394255947921431,-0.03737440520785695,0.0,False
0.1,0.81,0.74,0.883872,0.8839058769854924,0.8455152892869432,-0.038356710713056796,0.0,False
0.1,0.82,0.74,0.8908479999999999,0.890848,0.8517632,-0.03908479999999981,0.0,False
0.1,0.83,0.74,0.897728,0.897728,0.8579552,-0.03977279999999994,0.0,False
0.1,0.84,0.74,0.904512,0.904512,0.8640608000000001,-0.04045119999999991,0.0,False
0.1,0.85,0.74,0.9112,0.9112,0.8700800000000001,-0.041119999999999934,0.0,False
0.1,0.86,0.74,0.9177919999999999,0.9177919999999999,0.8760128,-0.041779199999999905,0.0,False
0.1,0.87,0.74,0.924288,0.924288,0.8818592000000001,-0.04242879999999993,0.0,False
0.1,0.88,0.74,0.930688,0.930688,0.8876192,-0.04306879999999991,0.0,False
0.1,0.89,0.74,0.936992,0.936992,0.8932928000000001,-0.04369919999999994,0.0,False
0.1,0.9,0.74,0.9432,0.9432,0.8988800000000001,-0.044319999999999915,0.0,False
0.1,0.91,0.74,0.949312,0.949312,0.9043808000000001,-0.04493119999999995,0.0,False
0.1,0.92,0.74,0.955328,0.955328,0.9097952,-0.04553279999999993,0.0,False
0.1,0.93,0.74,0.9612480000000001,0.9612480000000001,0.9151232000000001,-0.046124799999999966,0.0,False
0.1,0.94,0.74,0.9670719999999999,0.967072,0.9203648000000001,-0.04670719999999984,0.0,False
0.1,0.95,0.74,0.9728,0.9728,0.92552,-0.04727999999999999,0.0,False
0.1,0.96,0.74,0.978432,0.978432,0.9305888,-0.047843199999999975,0.0,False
0.1,0.97,0.74,0.983968,0.983968,0.9355712,-0.04839679999999991,0.0,False
0.1,0.98,0.74,0.989408,0.9894080000000001,0.9404672000000002,-0.048940799999999784,0.0,False
0.1,0.99,0.74,0.994752,0.994752,0.9452768,-0.04947519999999994,0.0,False
0.1,1.0,0.74,1.0,1.0,0.9500000000000001,-0.04999999999999993,0.0,False
0.1,0.0,0.75,1.0,1.0,0.9500000000000001,-0.04999999999999993,0.0,False
0.1,0.01,0.75,0.99495,0.99495,0.945455,-0.049494999999999956,0.0,False
0.1,0.02,0.75,0.9898,0.9898,0.9408200000000001,-0.04897999999999991,0.0,False
0.1,0.03,0.75,0.98455,0.98455,0.9360950000000001,-0.048454999999999915,0.0,False
0.1,0.04,0.75,0.9792,0.9792,0.93128,-0.04791999999999996,0.0,False
0.1,0.05,0.75,0.97375,0.97375,0.9263750000000001,-0.047374999999999945,0.0,False
0.1,0.06,0.75,0.9682,0.9682,0.92138,-0.04681999999999997,0.0,False
0.1,0.07,0.75,0.96255,0.9625499999999999,0.916295,-0.046255000000000046,0.0,False
0.1,0.08,0.75,0.9568000000000001,0.9568,0.91112,-0.045680000000000054,0.0,False
0.1,0.09,0.75,0.95095,0.95095,0.9058550000000001,-0.045094999999999885,0.0,False
0.1,0.1,0.75,0.9450000000000001,0.9450000000000001,0.9005000000000001,-0.044499999999999984,0.0,False
0.1,0.11,0.75,0.93895,0.9389500000000001,0.8950550000000002,-0.043894999999999795,0.0,False
0.1,0.12,0.75,0.9328,0.9328,0.88952,-0.043279999999999985,0.0,False
0.1,0.13,0.75,0.92655,0.92655,0.8838950000000001,-0.04265499999999989,0.0,False
0.1,0.14,0.75,0.9201999999999999,0.9201999999999999,0.87818,-0.042019999999999946,0.0,False
0.1,0.15,0.75,0.91375,0.9137500000000001,0.8723750000000001,-0.04137499999999983,0.0,False
0.1,0.16,0.75,0.9072,0.9072,0.86648,-0.04071999999999998,0.0,False
0.1,0.17,0.75,0.90055,0.90055,0.860495,-0.04005499999999995,0.0,False
0.1,0.18,0.75,0.8938,0.8938000000000001,0.8544200000000002,-0.03937999999999986,0.0,False
0.1,0.19,0.75,0.8869500000000001,0.8869500000000001,0.8482550000000002,-0.038694999999999924,0.0,False
0.1,0.2,0.75,0.8800000000000001,0.8801315561749643,0.8421184005574679,-0.03788159944253222,0.0,False
0.1,0.21,0.75,0.8729500000000001,0.87353515564134,0.8361816400772061,-0.036768359922794036,0.0,False
0.1,0.22,0.75,0.8658,0.8671623619054656,0.830446125714919,-0.035353874285080966,0.0,False
0.1,0.23,0.75,0.8585499999999999,0.8610131749673411,0.824911857470607,-0.0336381425293929,0.0,False
0.1,0.24,0.75,0.8512,0.8550875948269666,0.81957883534427,-0.03162116465572995,0.0,False
0.1,0.25,0.75,0.84375,0.8493856214843422,0.814447059335908,-0.029302940664092003,0.0,False
0.1,0.26,0.75,0.8362,0.8439072549394677,0.809516529445521,-0.02668347055447906,0.0,False
0.1,0.27,0.75,0.8285499999999999,0.8386524951923431,0.8047872456731089,-0.02376275432689101,0.0,False
0.1,0.28,0.75,0.8208,0.8336213422429686,0.8002592080186718,-0.020540791981328188,0.0,False
0.1,0.29,0.75,0.8129500000000001,0.8288137960913441,0.7959324164822097,-0.01701758351779037,0.0,False
0.1,0.3,0.75,0.8049999999999999,0.8242298567374695,0.7918068710637226,-0.013193128936277332,0.0,False
0.1,0.31,0.75,0.7969499999999999,0.819869524181345,0.7878825717632105,-0.00906742823678941,0.0,False
0.1,0.32,0.75,0.7888,0.8157327984229703,0.7841595185806733,-0.004640481419326603,0.0,False
0.1,0.33,0.75,0.78055,0.8118196794623456,0.780637711516111,8.771151611108863e-05,8.771151611108863e-05,True
0.1,0.34,0.75,0.7756,0.808130167299471,0.7773171505695239,0.0017171505695239286,0.0017171505695239286,True
0.1,0.35,0.75,0.7725,0.8046642619343464,0.7741978357409118,0.0016978357409118683,0.0016978357409118683,True
0.1,0.36,0.75,0.7696000000000001,0.8014219633669717,0.7712797670302746,0.0016797670302745038,0.0016797670302745038,True
0.1,0.37,0.75,0.7669,0.7984032715973469,0.7685629444376123,0.0016629444376122793,0.0016629444376122793,True
0.1,0.38,0.75,0.7644,0.7956081866254723,0.7660473679629252,0.0016473679629251947,0.0016473679629251947,True
0.1,0.39,0.75,0.7621,0.7930367084513474,0.7637330376062128,0.001633037606212806,0.001633037606212806,True
0.1,0.4,0.75,0.76,0.7906888370749726,0.7616199533674755,0.0016199533674754463,0.0016199533674754463,True
0.1,0.41,0.75,0.7581,0.7885645724963479,0.7597081152467132,0.0016081152467132265,0.0016081152467132265,True
0.1,0.42,0.75,0.7564,0.786663914715473,0.7579975232439258,0.0015975232439258136,0.0015975232439258136,True
0.1,0.43,0.75,0.7549,0.7849868637323483,0.7564881773591136,0.0015881773591135406,0.0015881773591135406,True
0.1,0.44,0.75,0.7536,0.7835334195469734,0.7551800775922761,0.0015800775922760746,0.0015800775922760746,True
0.1,0.45,0.75,0.7525000000000001,0.7823035821593485,0.7540732239434137,0.0015732239434136375,0.0015732239434136375,True
0.1,0.46,0.75,0.7516,0.7812973515694736,0.7531676164125263,0.0015676164125262293,0.0015676164125262293,True
0.1,0.47,0.75,0.7509,0.7805147277773486,0.7524632549996139,0.00156325499961385,0.00156325499961385,True
0.1,0.48,0.75,0.7504,0.7799557107829738,0.7519601397046765,0.0015601397046764998,0.0015601397046764998,True
0.1,0.49,0.75,0.7501,0.7796203005863487,0.7516582705277138,0.0015582705277138453,0.0015582705277138453,True
0.1,0.5,0.75,0.75,0.7795084971874737,0.7515576474687264,0.0015576474687264419,0.0015576474687264419,True
0.1,0.51,0.75,0.7501,0.7796203005863487,0.7516582705277138,0.0015582705277138453,0.0015582705277138453,True
0.1,0.52,0.75,0.7504,0.7799557107829738,0.7519601397046765,0.0015601397046764998,0.0015601397046764998,True
0.1,0.53,0.75,0.7509,0.7805147277773486,0.7524632549996139,0.00156325499961385,0.00156325499961385,True
0.1,0.54,0.75,0.7516,0.7812973515694736,0.7531676164125263,0.0015676164125262293,0.0015676164125262293,True
0.1,0.55,0.75,0.7525,0.7823035821593485,0.7540732239434137,0.0015732239434137485,0.0015732239434137485,True
0.1,0.56,0.75,0.7536,0.7835334195469733,0.755180077592276,0.0015800775922759636,0.0015800775922759636,True
0.1,0.57,0.75,0.7549,0.7849868637323483,0.7564881773591136,0.0015881773591135406,0.0015881773591135406,True
0.1,0.58,0.75,0.7564,0.786663914715473,0.7579975232439258,0.0015975232439258136,0.0015975232439258136,True
0.1,0.59,0.75,0.7581,0.7885645724963479,0.7597081152467132,0.0016081152467132265,0.0016081152467132265,True
0.1,0.6,0.75,0.76,0.7906888370749726,0.7616199533674755,0.0016199533674754463,0.0016199533674754463,True
0.1,0.61,0.75,0.7621,0.7930367084513474,0.7637330376062128,0.001633037606212806,0.001633037606212806,True
0.1,0.62,0.75,0.7644,0.7956081866254723,0.7660473679629252,0.0016473679629251947,0.0016473679629251947,True
0.1,0.63,0.75,0.7669,0.7984032715973469,0.7685629444376123,0.0016629444376122793,0.0016629444376122793,True
0.1,0.64,0.75,0.7696000000000001,0.8014219633669717,0.7712797670302746,0.0016797670302745038,0.0016797670302745038,True
0.1,0.65,0.75,0.7725,0.8046642619343464,0.7741978357409118,0.0016978357409118683,0.0016978357409118683,True
0.1,0.66,0.75,0.7756000000000001,0.8081301672994711,0.777317150569524,0.0017171505695239286,0.0017171505695239286,True
0.1,0.67,0.75,0.7805500000000001,0.8118196794623458,0.7806377115161113,8.771151611119965e-05,8.771151611119965e-05,True
0.1,0.68,0.75,0.7888000000000001,0.8157327984229703,0.7841595185806733,-0.004640481419326714,0.0,False
0.1,0.69,0.75,0.7969499999999999,0.819869524181345,0.7878825717632105,-0.00906742823678941,0.0,False
0.1,0.7,0.75,0.8049999999999999,0.8242298567374695,0.7918068710637226,-0.013193128936277332,0.0,False
0.1,0.71,0.75,0.8129500000000001,0.8288137960913441,0.7959324164822097,-0.01701758351779037,0.0,False
0.1,0.72,0.75,0.8208,0.8336213422429686,0.8002592080186718,-0.020540791981328188,0.0,False
0.1,0.73,0.75,0.8285499999999999,0.8386524951923431,0.8047872456731089,-0.02376275432689101,0.0,False
0.1,0.74,0.75,0.8362,0.8439072549394676,0.8095165294455209,-0.02668347055447917,0.0,False
0.1,0.75,0.75,0.84375,0.8493856214843422,0.814447059335908,-0.029302940664092003,0.0,False
0.1,0.76,0.75,0.8512,0.8550875948269666,0.81957883534427,-0.03162116465572995,0.0,False
0.1,0.77,0.75,0.8585499999999999,0.861013174967341,0.8249118574706069,-0.03363814252939301,0.0,False
0.1,0.78,0.75,0.8658,0.8671623619054656,0.830446125714919,-0.035353874285080966,0.0,False
0.1,0.79,0.75,0.8729500000000001,0.87353515564134,0.8361816400772061,-0.036768359922794036,0.0,False
0.1,0.8,0.75,0.8800000000000001,0.8801315561749643,0.8421184005574679,-0.03788159944253222,0.0,False
0.1,0.81,0.75,0.8869500000000001,0.88695,0.8482550000000001,-0.038695000000000035,0.0,False
0.1,0.82,0.75,0.8937999999999999,0.8937999999999999,0.85442,-0.03937999999999997,0.0,False
