p,beta,classical_value,quantum_value,ideal_gap,robustness,classical_oracle_abs_error
0.43,0.74,0.7549,0.7827437389297949,0.02784373892979486,0.09847694253172638,0.0
0.44,0.74,0.7536,0.7813017347689133,0.027701734768913244,0.0984769425317265,0.0
0.45,0.74,0.7525000000000001,0.7800815774020133,0.02758157740201328,0.09847694253172616,0.0
0.46,0.74,0.7516,0.7790832668290953,0.0274832668290953,0.09847694253172644,0.0
0.47,0.74,0.7509,0.778306803050159,0.027406803050158968,0.09847694253172627,0.0
0.48,0.74,0.7504,0.7777521860652046,0.02735218606520462,0.09847694253172673,0.0
0.49,0.74,0.7501,0.7774194158742318,0.02731941587423181,0.09847694253172633,0.0
0.5,0.74,0.75,0.777308492477241,0.027308492477240986,0.09847694253172655,0.0
0.51,0.74,0.7501,0.7774194158742318,0.02731941587423181,0.09847694253172633,0.0
0.52,0.74,0.7504,0.7777521860652046,0.02735218606520462,0.09847694253172673,0.0
0.53,0.74,0.7509,0.778306803050159,0.027406803050158968,0.09847694253172627,0.0
0.54,0.74,0.7516,0.7790832668290952,0.027483266829095188,0.09847694253172608,0.0
0.55,0.74,0.7525,0.7800815774020133,0.02758157740201339,0.09847694253172656,0.0
0.56,0.74,0.7536,0.7813017347689132,0.027701734768913133,0.09847694253172615,0.0
0.57,0.74,0.7549,0.7827437389297949,0.02784373892979486,0.09847694253172638,0.0
0.58,0.74,0.7564,0.7844075898846583,0.028007589884658346,0.09847694253172654,0.0
0.59,0.74,0.7581,0.7862932876335036,0.028193287633503594,0.09847694253172655,0.0
0.6,0.74,0.76,0.7884008321763306,0.028400832176330604,0.09847694253172648,0.0
0.61,0.74,0.7621,0.7907302235131395,0.028630223513139486,0.09847694253172666,0.0
0.62,0.74,0.7644,0.7932814616439301,0.02888146164393013,0.09847694253172676,0.0
0.63,0.74,0.7669,0.7960545465687024,0.029154546568702422,0.09847694253172638,0.0
0.64,0.74,0.7696000000000001,0.7990494782874566,0.029449478287456587,0.09847694253172626,0.0
0.65,0.74,0.7725,0.8022662568001926,0.029766256800192625,0.09847694253172642,0.0
0.66,0.74,0.7756000000000001,0.8057048821069104,0.030104882106910313,0.09847694253172609,0.0
0.67,0.74,0.7789,0.80936535420761,0.030465354207609985,0.09847694253172637,0.0
0.68,0.74,0.784448,0.8132476731022914,0.028799673102291368,0.0919389849478205,0.0
0.69,0.74,0.7926719999999999,0.8173518387909545,0.02467983879095459,0.07776806614696079,0.0
0.7,0.74,0.8008,0.8216778512735995,0.020877851273599535,0.06490298039152877,0.0
0.71,0.74,0.808832,0.8262257105502262,0.017393710550226205,0.053318024875750075,0.0
0.72,0.74,0.8167679999999999,0.8309954166208349,0.014227416620834932,0.0429837269835457,0.0
0.73,0.74,0.824608,0.8359869694854252,0.011378969485425161,0.03386729402885004,1.1102230246251565e-16
0.74,0.74,0.832352,0.8412003691439973,0.008848369143997337,0.025933058531548793,0.0
0.75,0.74,0.84,0.8466356155965511,0.006635615596551125,0.01914291347451819,0.0
0.76,0.74,0.8475520000000001,0.8522927088430869,0.0047407088430868605,0.013456732779554621,0.0
0.77,0.74,0.855008,0.8581716488836044,0.0031636488836044308,0.008832773039031145,0.0
0.78,0.74,0.862368,0.8642724357181037,0.0019044357181037253,0.005228053323193232,0.0
0.79,0.74,0.8696320000000001,0.8705950693465848,0.000963069346584744,0.002598710631209371,0.0
0.8,0.74,0.8768,0.8771395497690477,0.00033954976904770895,0.0009003292528074609,0.0
0.81,0.74,0.883872,0.8839058769854924,3.387698549239815e-05,8.824294579287814e-05,0.0
0.82,0.74,0.8908479999999999,0.890848,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.83,0.74,0.897728,0.897728,0.0,0.0,0.0
0.84,0.74,0.904512,0.904512,0.0,0.0,0.0
0.85,0.74,0.9112,0.9112,0.0,0.0,1.1102230246251565e-16
0.86,0.74,0.9177919999999999,0.9177919999999999,0.0,0.0,0.0
0.87,0.74,0.924288,0.924288,0.0,0.0,0.0
0.88,0.74,0.930688,0.930688,0.0,0.0,0.0
0.89,0.74,0.936992,0.936992,0.0,0.0,0.0
0.9,0.74,0.9432,0.9432,0.0,0.0,0.0
0.91,0.74,0.949312,0.949312,0.0,0.0,0.0
0.92,0.74,0.955328,0.955328,0.0,0.0,0.0
0.93,0.74,0.9612480000000001,0.9612480000000001,0.0,0.0,0.0
0.94,0.74,0.9670719999999999,0.967072,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.95,0.74,0.9728,0.9728,0.0,0.0,0.0
0.96,0.74,0.978432,0.978432,0.0,0.0,0.0
0.97,0.74,0.983968,0.983968,0.0,0.0,0.0
0.98,0.74,0.989408,0.9894080000000001,1.1102230246251565e-16,0.0,0.0
0.99,0.74,0.994752,0.994752,0.0,0.0,0.0
1.0,0.74,1.0,1.0,0.0,0.0,0.0
0.0,0.75,1.0,1.0,0.0,0.0,0.0
0.01,0.75,0.99495,0.99495,0.0,0.0,0.0
0.02,0.75,0.9898,0.9898,0.0,0.0,0.0
0.03,0.75,0.98455,0.98455,0.0,0.0,1.1102230246251565e-16
0.04,0.75,0.9792,0.9792,0.0,0.0,1.1102230246251565e-16
0.05,0.75,0.97375,0.97375,0.0,0.0,0.0
0.06,0.75,0.9682,0.9682,0.0,0.0,0.0
0.07,0.75,0.96255,0.9625499999999999,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.08,0.75,0.9568000000000001,0.9568,-1.1102230246251565e-16,0.0,0.0
0.09,0.75,0.95095,0.95095,0.0,0.0,0.0
0.1,0.75,0.9450000000000001,0.9450000000000001,0.0,0.0,0.0
0.11,0.75,0.93895,0.9389500000000001,1.1102230246251565e-16,0.0,0.0
0.12,0.75,0.9328,0.9328,0.0,0.0,1.1102230246251565e-16
0.13,0.75,0.92655,0.92655,0.0,0.0,1.1102230246251565e-16
0.14,0.75,0.9201999999999999,0.9201999999999999,0.0,0.0,1.1102230246251565e-16
0.15,0.75,0.91375,0.9137500000000001,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.16,0.75,0.9072,0.9072,0.0,0.0,1.1102230246251565e-16
0.17,0.75,0.90055,0.90055,0.0,0.0,0.0
0.18,0.75,0.8938,0.8938000000000001,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.19,0.75,0.8869500000000001,0.8869500000000001,0.0,0.0,0.0
0.2,0.75,0.8800000000000001,0.8801315561749643,0.00013155617496418692,0.0003460806471526799,0.0
0.21,0.75,0.8729500000000001,0.87353515564134,0.000585155641339874,0.0015665343208062783,0.0
0.22,0.75,0.8658,0.8671623619054656,0.00136236190546557,0.00371051623700019,1.1102230246251565e-16
0.23,0.75,0.8585499999999999,0.8610131749673411,0.002463174967341164,0.006822950346795499,0.0
0.24,0.75,0.8512,0.8550875948269666,0.003887594826966656,0.010948269901856392,1.1102230246251565e-16
0.25,0.75,0.84375,0.8493856214843422,0.005635621484342157,0.01613008990009258,0.0
0.26,0.75,0.8362,0.8439072549394677,0.007707254939467667,0.022410853009844897,1.1102230246251565e-16
0.27,0.75,0.8285499999999999,0.8386524951923431,0.010102495192343186,0.029831450633798853,0.0
0.28,0.75,0.8208,0.8336213422429686,0.012821342242968603,0.03843082147194025,0.0
0.29,0.75,0.8129500000000001,0.8288137960913441,0.01586379609134403,0.048245530692200896,0.0
0.3,0.75,0.8049999999999999,0.8242298567374695,0.019229856737469575,0.05930933360353696,0.0
0.31,0.75,0.7969499999999999,0.819869524181345,0.02291952418134502,0.07165272853049658,1.1102230246251565e-16
0.32,0.75,0.7888,0.8157327984229703,0.02693279842297036,0.08530250438818819,0.0
0.33,0.75,0.78055,0.8118196794623456,0.0312696794623456,0.10028128922543401,0.0
0.34,0.75,0.7756,0.808130167299471,0.032530167299471,0.10557280900008409,0.0
0.35,0.75,0.7725,0.8046642619343464,0.032164261934346405,0.10557280900008431,0.0
0.36,0.75,0.7696000000000001,0.8014219633669717,0.03182196336697163,0.10557280900008403,0.0
0.37,0.75,0.7669,0.7984032715973469,0.031503271597346894,0.10557280900008399,1.1102230246251565e-16
0.38,0.75,0.7644,0.7956081866254723,0.03120818662547231,0.10557280900008448,0.0
0.39,0.75,0.7621,0.7930367084513474,0.03093670845134744,0.10557280900008412,0.0
0.4,0.75,0.76,0.7906888370749726,0.030688837074972608,0.10557280900008395,1.1102230246251565e-16
0.41,0.75,0.7581,0.7885645724963479,0.03046457249634793,0.10557280900008434,2.220446049250313e-16
0.42,0.75,0.7564,0.786663914715473,0.030263914715473073,0.10557280900008424,1.1102230246251565e-16
0.43,0.75,0.7549,0.7849868637323483,0.030086863732348257,0.1055728090000843,0.0
0.44,0.75,0.7536,0.7835334195469734,0.029933419546973372,0.10557280900008423,0.0
0.45,0.75,0.7525000000000001,0.7823035821593485,0.02980358215934842,0.105572809000084,0.0
0.46,0.75,0.7516,0.7812973515694736,0.029697351569473507,0.10557280900008399,0.0
0.47,0.75,0.7509,0.7805147277773486,0.029614727777348637,0.10557280900008419,0.0
0.48,0.75,0.7504,0.7799557107829738,0.02955571078297381,0.10557280900008459,0.0
0.49,0.75,0.7501,0.7796203005863487,0.02952030058634869,0.10557280900008409,0.0
0.5,0.75,0.75,0.7795084971874737,0.029508497187473726,0.10557280900008416,0.0
0.51,0.75,0.7501,0.7796203005863487,0.02952030058634869,0.10557280900008409,0.0
0.52,0.75,0.7504,0.7799557107829738,0.02955571078297381,0.10557280900008459,0.0
0.53,0.75,0.7509,0.7805147277773486,0.029614727777348637,0.10557280900008419,0.0
0.54,0.75,0.7516,0.7812973515694736,0.029697351569473507,0.10557280900008399,0.0
0.55,0.75,0.7525,0.7823035821593485,0.02980358215934853,0.1055728090000844,0.0
0.56,0.75,0.7536,0.7835334195469733,0.02993341954697326,0.10557280900008388,0.0
0.57,0.75,0.7549,0.7849868637323483,0.030086863732348257,0.1055728090000843,1.1102230246251565e-16
0.58,0.75,0.7564,0.786663914715473,0.030263914715473073,0.10557280900008424,0.0
0.59,0.75,0.7581,0.7885645724963479,0.03046457249634793,0.10557280900008434,0.0
0.6,0.75,0.76,0.7906888370749726,0.030688837074972608,0.10557280900008395,0.0
0.61,0.75,0.7621,0.7930367084513474,0.03093670845134744,0.10557280900008412,0.0
0.62,0.75,0.7644,0.7956081866254723,0.03120818662547231,0.10557280900008448,0.0
0.63,0.75,0.7669,0.7984032715973469,0.031503271597346894,0.10557280900008399,1.1102230246251565e-16
0.64,0.75,0.7696000000000001,0.8014219633669717,0.03182196336697163,0.10557280900008403,0.0
0.65,0.75,0.7725,0.8046642619343464,0.032164261934346405,0.10557280900008431,0.0
0.66,0.75,0.7756000000000001,0.8081301672994711,0.032530167299471,0.10557280900008405,0.0
0.67,0.75,0.7805500000000001,0.8118196794623458,0.03126967946234571,0.10028128922543429,0.0
0.68,0.75,0.7888000000000001,0.8157327984229703,0.02693279842297025,0.08530250438818783,0.0
0.69,0.75,0.7969499999999999,0.819869524181345,0.02291952418134502,0.07165272853049658,0.0
0.7,0.75,0.8049999999999999,0.8242298567374695,0.019229856737469575,0.05930933360353696,0.0
0.71,0.75,0.8129500000000001,0.8288137960913441,0.01586379609134403,0.048245530692200896,0.0
0.72,0.75,0.8208,0.8336213422429686,0.012821342242968603,0.03843082147194025,0.0
0.73,0.75,0.8285499999999999,0.8386524951923431,0.010102495192343186,0.029831450633798853,0.0
0.74,0.75,0.8362,0.8439072549394676,0.007707254939467556,0.02241085300984458,0.0
0.75,0.75,0.84375,0.8493856214843422,0.005635621484342157,0.01613008990009258,0.0
0.76,0.75,0.8512,0.8550875948269666,0.003887594826966656,0.010948269901856392,0.0
0.77,0.75,0.8585499999999999,0.861013174967341,0.002463174967341053,0.006822950346795194,0.0
0.78,0.75,0.8658,0.8671623619054656,0.00136236190546557,0.00371051623700019,0.0
0.79,0.75,0.8729500000000001,0.87353515564134,0.000585155641339874,0.0015665343208062783,0.0
0.8,0.75,0.8800000000000001,0.8801315561749643,0.00013155617496418692,0.0003460806471526799,0.0
0.81,0.75,0.8869500000000001,0.88695,-1.1102230246251565e-16,0.0,0.0
0.82,0.75,0.8937999999999999,0.8937999999999999,0.0,0.0,0.0
0.83,0.75,0.90055,0.90055,0.0,0.0,0.0
0.84,0.75,0.9072,0.9072,0.0,0.0,1.1102230246251565e-16
0.85,0.75,0.91375,0.9137500000000001,1.1102230246251565e-16,0.0,0.0
0.86,0.75,0.9201999999999999,0.9201999999999999,0.0,0.0,0.0
0.87,0.75,0.92655,0.92655,0.0,0.0,0.0
0.88,0.75,0.9328,0.9328,0.0,0.0,0.0
0.89,0.75,0.93895,0.9389500000000001,1.1102230246251565e-16,0.0,0.0
0.9,0.75,0.9450000000000001,0.9450000000000001,0.0,0.0,0.0
0.91,0.75,0.95095,0.95095,0.0,0.0,0.0
0.92,0.75,0.9568,0.9568,0.0,0.0,0.0
0.93,0.75,0.96255,0.96255,0.0,0.0,0.0
0.94,0.75,0.9682,0.9682,0.0,0.0,0.0
0.95,0.75,0.97375,0.97375,0.0,0.0,0.0
0.96,0.75,0.9792000000000001,0.9792000000000001,0.0,0.0,0.0
0.97,0.75,0.98455,0.98455,0.0,0.0,0.0
0.98,0.75,0.9898,0.9898,0.0,0.0,1.1102230246251565e-16
0.99,0.75,0.99495,0.99495,0.0,0.0,0.0
1.0,0.75,1.0,1.0,0.0,0.0,0.0
0.0,0.76,1.0,1.0,0.0,0.0,0.0
0.01,0.76,0.9951479999999999,0.995148,1.1102230246251565e-16,0.0,0.0
0.02,0.76,0.990192,0.990192,0.0,0.0,0.0
0.03,0.76,0.9851319999999999,0.9851319999999999,0.0,0.0,1.1102230246251565e-16
0.04,0.76,0.979968,0.979968,0.0,0.0,0.0
0.05,0.76,0.9747,0.9747,0.0,0.0,0.0
0.06,0.76,0.969328,0.969328,0.0,0.0,0.0
0.07,0.76,0.9638519999999999,0.9638519999999999,0.0,0.0,1.1102230246251565e-16
0.08,0.76,0.958272,0.958272,0.0,0.0,0.0
0.09,0.76,0.952588,0.952588,0.0,0.0,0.0
0.1,0.76,0.9468000000000001,0.9468000000000001,0.0,0.0,0.0
0.11,0.76,0.9409080000000001,0.9409080000000001,0.0,0.0,0.0
0.12,0.76,0.934912,0.934912,0.0,0.0,0.0
0.13,0.76,0.928812,0.928812,0.0,0.0,1.1102230246251565e-16
0.14,0.76,0.922608,0.922608,0.0,0.0,0.0
0.15,0.76,0.9162999999999999,0.9162999999999999,0.0,0.0,0.0
0.16,0.76,0.9098879999999999,0.909888,1.1102230246251565e-16,0.0,0.0
0.17,0.76,0.9033720000000001,0.903372,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.18,0.76,0.896752,0.896752,0.0,0.0,2.220446049250313e-16
0.19,0.76,0.890028,0.890028,0.0,0.0,2.220446049250313e-16
0.2,0.76,0.8832000000000001,0.8832208762580662,2.087625806612703e-05,5.4475785009344505e-05,1.1102230246251565e-16
0.21,0.76,0.876268,0.8765708669347644,0.00030286693476433424,0.0008042760642362748,0.0
0.22,0.76,0.869232,0.8701462816563204,0.0009142816563203482,0.002470054952947645,0.0
0.23,0.76,0.862092,0.8639471204227339,0.0018551204227339468,0.005097225169907038,1.1102230246251565e-16
0.24,0.76,0.854848,0.8579733832340053,0.003125383234005241,0.008730769885095604,1.1102230246251565e-16
0.25,0.76,0.8475,0.8522250700901344,0.004725070090134342,0.0134149170271304,1.1102230246251565e-16
0.26,0.76,0.840048,0.8467021809911209,0.006654180991120917,0.019192786650774864,0.0
0.27,0.76,0.832492,0.8414047159369653,0.008912715936965299,0.026106012954463357,0.0
0.28,0.76,0.824832,0.8363326749276674,0.011500674927667376,0.03419434323513391,0.0
0.29,0.76,0.8170679999999999,0.8314860579632272,0.01441805796322726,0.04349521681791728,0.0
0.3,0.76,0.8091999999999999,0.8268648650436445,0.017664865043644618,0.05404332778711447,0.0
0.31,0.76,0.8012279999999999,0.8224690961689197,0.021241096168919782,0.06587017615416087,1.1102230246251565e-16
0.32,0.76,0.793152,0.8182987513390525,0.02514675133905253,0.07900361290536813,1.1102230246251565e-16
0.33,0.76,0.784972,0.814353830554043,0.029381830554042976,0.09346738515086019,1.1102230246251565e-16
0.34,0.76,0.7766879999999999,0.8106343338138912,0.03394633381389123,0.10928068831640912,0.0
0.35,0.76,0.7725,0.8071402611185972,0.03464026111859719,0.11278319876540518,0.0
0.36,0.76,0.7696000000000001,0.8038716124681606,0.03427161246816057,0.11278319876540464,0.0
0.37,0.76,0.7669,0.8008283878625819,0.0339283878625819,0.11278319876540491,0.0
0.38,0.76,0.7644,0.7980105873018608,0.03361058730186084,0.11278319876540498,0.0
0.39,0.76,0.7621,0.7954182107859974,0.03331821078599739,0.1127831987654048,0.0
0.4,0.76,0.76,0.7930512583149917,0.03305125831499167,0.11278319876540473,0.0
0.41,0.76,0.7581,0.7909097298888437,0.032809729888843675,0.1127831987654048,0.0
0.42,0.76,0.7564,0.7889936255075534,0.0325936255075534,0.11278319876540499,1.1102230246251565e-16
0.43,0.76,0.7549,0.7873029451711208,0.032402945171120745,0.11278319876540492,0.0
0.44,0.76,0.7536,0.7858376888795457,0.0322376888795457,0.11278319876540464,0.0
0.45,0.76,0.7525000000000001,0.7845978566328285,0.03209785663282849,0.11278319876540484,0.0
0.46,0.76,0.7516,0.7835834484309689,0.0319834484309689,0.11278319876540482,0.0
0.47,0.76,0.7509,0.782794464273967,0.03189446427396703,0.11278319876540492,0.0
0.48,0.76,0.7504,0.7822309041618227,0.03183090416182277,0.11278319876540482,0.0
0.49,0.76,0.7501,0.7818927680945362,0.03179276809453624,0.1127831987654048,0.0
0.5,0.76,0.75,0.7817800560721074,0.03178005607210743,0.11278319876540491,0.0
0.51,0.76,0.7501,0.7818927680945362,0.03179276809453624,0.1127831987654048,0.0
0.52,0.76,0.7504,0.7822309041618227,0.03183090416182277,0.11278319876540482,1.1102230246251565e-16
0.53,0.76,0.7509,0.782794464273967,0.03189446427396703,0.11278319876540492,0.0
0.54,0.76,0.7516,0.7835834484309689,0.0319834484309689,0.11278319876540482,0.0
0.55,0.76,0.7525,0.7845978566328284,0.03209785663282849,0.11278319876540488,0.0
0.56,0.76,0.7536,0.7858376888795457,0.0322376888795457,0.11278319876540464,0.0
0.57,0.76,0.7549,0.7873029451711206,0.032402945171120634,0.11278319876540457,0.0
0.58,0.76,0.7564,0.7889936255075534,0.0325936255075534,0.11278319876540499,1.1102230246251565e-16
0.59,0.76,0.7581,0.7909097298888437,0.032809729888843675,0.1127831987654048,0.0
0.6,0.76,0.76,0.7930512583149917,0.03305125831499167,0.11278319876540473,0.0
0.61,0.76,0.7621,0.7954182107859974,0.03331821078599739,0.1127831987654048,0.0
0.62,0.76,0.7644,0.7980105873018608,0.03361058730186084,0.11278319876540498,0.0
0.63,0.76,0.7669,0.8008283878625819,0.0339283878625819,0.11278319876540491,0.0
0.64,0.76,0.7696000000000001,0.8038716124681606,0.03427161246816057,0.11278319876540464,0.0
0.65,0.76,0.7725,0.8071402611185972,0.03464026111859719,0.11278319876540518,0.0
0.66,0.76,0.776688,0.8106343338138913,0.03394633381389123,0.10928068831640908,0.0
0.67,0.76,0.784972,0.814353830554043,0.029381830554042976,0.09346738515086019,0.0
0.68,0.76,0.7931520000000001,0.8182987513390526,0.02514675133905253,0.0790036129053681,0.0
0.69,0.76,0.8012279999999999,0.8224690961689197,0.021241096168919782,0.06587017615416087,0.0
0.7,0.76,0.8091999999999999,0.8268648650436445,0.017664865043644618,0.05404332778711447,0.0
0.71,0.76,0.817068,0.8314860579632272,0.014418057963227149,0.043495216817916946,0.0
0.72,0.76,0.824832,0.8363326749276674,0.011500674927667376,0.03419434323513391,0.0
0.73,0.76,0.832492,0.8414047159369653,0.008912715936965299,0.026106012954463357,0.0
0.74,0.76,0.840048,0.8467021809911209,0.006654180991120917,0.019192786650774864,0.0
0.75,0.76,0.8475,0.8522250700901344,0.004725070090134342,0.0134149170271304,0.0
0.76,0.76,0.854848,0.8579733832340053,0.003125383234005241,0.008730769885095604,0.0
0.77,0.76,0.862092,0.8639471204227339,0.0018551204227339468,0.005097225169907038,0.0
0.78,0.76,0.869232,0.8701462816563204,0.0009142816563203482,0.002470054952947645,0.0
0.79,0.76,0.876268,0.8765708669347644,0.00030286693476433424,0.0008042760642362748,0.0
0.8,0.76,0.8832000000000001,0.8832208762580662,2.087625806612703e-05,5.4475785009344505e-05,0.0
0.81,0.76,0.890028,0.890028,0.0,0.0,0.0
0.82,0.76,0.896752,0.896752,0.0,0.0,0.0
0.83,0.76,0.9033720000000001,0.9033720000000001,0.0,0.0,0.0
0.84,0.76,0.9098879999999999,0.9098879999999999,0.0,0.0,0.0
0.85,0.76,0.9162999999999999,0.9162999999999999,0.0,0.0,0.0
0.86,0.76,0.922608,0.922608,0.0,0.0,1.1102230246251565e-16
0.87,0.76,0.928812,0.928812,0.0,0.0,0.0
0.88,0.76,0.934912,0.934912,0.0,0.0,0.0
0.89,0.76,0.9409080000000001,0.9409080000000001,0.0,0.0,0.0
0.9,0.76,0.9468000000000001,0.9468000000000001,0.0,0.0,0.0
0.91,0.76,0.952588,0.952588,0.0,0.0,0.0
0.92,0.76,0.958272,0.958272,0.0,0.0,0.0
0.93,0.76,0.963852,0.963852,0.0,0.0,0.0
0.94,0.76,0.969328,0.969328,0.0,0.0,0.0
0.95,0.76,0.9747,0.9747,0.0,0.0,0.0
0.96,0.76,0.979968,0.979968,0.0,0.0,1.1102230246251565e-16
0.97,0.76,0.985132,0.985132,0.0,0.0,0.0
0.98,0.76,0.990192,0.990192,0.0,0.0,0.0
0.99,0.76,0.9951479999999999,0.995148,1.1102230246251565e-16,0.0,1.1102230246251565e-16
1.0,0.76,1.0,1.0,0.0,0.0,0.0
0.0,0.77,1.0,1.0,0.0,0.0,0.0
0.01,0.77,0.9953460000000001,0.995346,-1.1102230246251565e-16,0.0,0.0
0.02,0.77,0.9905839999999999,0.9905839999999999,0.0,0.0,0.0
0.03,0.77,0.985714,0.985714,0.0,0.0,1.1102230246251565e-16
0.04,0.77,0.980736,0.980736,0.0,0.0,0.0
0.05,0.77,0.9756499999999999,0.9756499999999999,0.0,0.0,1.1102230246251565e-16
0.06,0.77,0.970456,0.970456,0.0,0.0,0.0
0.07,0.77,0.965154,0.9651539999999998,-1.1102230246251565e-16,0.0,0.0
0.08,0.77,0.959744,0.959744,0.0,0.0,1.1102230246251565e-16
0.09,0.77,0.954226,0.954226,0.0,0.0,0.0
0.1,0.77,0.9486000000000001,0.9486000000000001,0.0,0.0,0.0
0.11,0.77,0.942866,0.942866,0.0,0.0,0.0
0.12,0.77,0.937024,0.937024,0.0,0.0,1.1102230246251565e-16
0.13,0.77,0.931074,0.931074,0.0,0.0,1.1102230246251565e-16
0.14,0.77,0.925016,0.9250160000000001,1.1102230246251565e-16,0.0,0.0
0.15,0.77,0.91885,0.91885,0.0,0.0,0.0
0.16,0.77,0.9125759999999999,0.9125759999999999,0.0,0.0,0.0
0.17,0.77,0.9061939999999999,0.9061939999999999,0.0,0.0,1.1102230246251565e-16
0.18,0.77,0.8997040000000001,0.8997040000000001,0.0,0.0,0.0
0.19,0.77,0.8931060000000001,0.8931060000000001,0.0,0.0,1.1102230246251565e-16
0.2,0.77,0.8864000000000001,0.8864000000000001,0.0,0.0,0.0
0.21,0.77,0.879586,0.8796999096602474,0.00011390966024737992,0.0002999991765847546,0.0
0.22,0.77,0.8726640000000001,0.8732219405340474,0.0005579405340473409,0.001494929620828233,0.0
0.23,0.77,0.865634,0.8669712685701703,0.001337268570170247,0.003644068854165736,0.0
0.24,0.77,0.858496,0.8609478937686159,0.002451893768615876,0.006792929979493528,0.0
0.25,0.77,0.8512500000000001,0.8551518161293843,0.003901816129384228,0.010986333033315445,0.0
0.26,0.77,0.843896,0.8495830356524756,0.005687035652475636,0.01626805385982511,0.0
0.27,0.77,0.8364339999999999,0.8442415523378897,0.007807552337889767,0.02268044715945935,0.0
0.28,0.77,0.828864,0.8391273661856264,0.010263366185626399,0.030264045927831704,0.0
0.29,0.77,0.821186,0.8342404771956862,0.013054477195686198,0.03905714025187696,0.0
0.3,0.77,0.8133999999999999,0.8295808853680686,0.01618088536806872,0.0490953392215033,0.0
0.31,0.77,0.8055059999999999,0.8251485907027739,0.019642590702773965,0.06041112052898217,1.1102230246251565e-16
0.32,0.77,0.797504,0.820943593199802,0.023439593199802045,0.0730333731423323,0.0
0.33,0.77,0.7893939999999999,0.8169658928591528,0.027571892859152847,0.08698693922694299,0.0
0.34,0.77,0.7811759999999999,0.8132154896808266,0.032039489680826705,0.10229216222184812,0.0
0.35,0.77,0.77285,0.8096923836648231,0.036842383664823064,0.11896444862104584,0.0
0.36,0.77,0.7696000000000001,0.8063965748111424,0.03679657481114229,0.12009460234280711,0.0
0.37,0.77,0.7669,0.8033280631197846,0.036428063119784526,0.12009460234280746,1.1102230246251565e-16
0.38,0.77,0.7644,0.8004868485907495,0.03608684859074951,0.12009460234280765,1.1102230246251565e-16
0.39,0.77,0.7621,0.7978729312240371,0.03577293122403713,0.1200946023428073,0.0
0.4,0.77,0.76,0.7954863110196477,0.03548631101964772,0.12009460234280746,0.0
0.41,0.77,0.7581,0.7933269879775812,0.03522698797758117,0.12009460234280779,2.220446049250313e-16
0.42,0.77,0.7564,0.7913949620978373,0.03499496209783737,0.12009460234280794,1.1102230246251565e-16
0.43,0.77,0.7549,0.7896902333804162,0.0347902333804162,0.12009460234280755,0.0
0.44,0.77,0.7536,0.788212801825318,0.03461280182531801,0.12009460234280768,1.1102230246251565e-16
0.45,0.77,0.7525000000000001,0.7869626674325425,0.03446266743254245,0.12009460234280729,0.0
0.46,0.77,0.7516,0.7859398302020899,0.03433983020208986,0.12009460234280742,0.0
0.47,0.77,0.7509,0.78514429013396,0.03424429013396002,0.12009460234280737,0.0
0.48,0.77,0.7504,0.7845760472281531,0.03417604722815315,0.12009460234280783,0.0
0.49,0.77,0.7501,0.7842351014846689,0.03413510148466892,0.12009460234280775,0.0
0.5,0.77,0.75,0.7841214529035074,0.03412145290350743,0.12009460234280749,0.0
0.51,0.77,0.7501,0.7842351014846689,0.03413510148466892,0.12009460234280775,0.0
0.52,0.77,0.7504,0.7845760472281531,0.03417604722815315,0.12009460234280783,0.0
0.53,0.77,0.7509,0.78514429013396,0.03424429013396002,0.12009460234280737,0.0
0.54,0.77,0.7516,0.7859398302020899,0.03433983020208986,0.12009460234280742,0.0
0.55,0.77,0.7525,0.7869626674325425,0.03446266743254256,0.12009460234280768,0.0
0.56,0.77,0.7536,0.7882128018253179,0.034612801825317896,0.12009460234280735,0.0
0.57,0.77,0.7549,0.7896902333804162,0.0347902333804162,0.12009460234280755,0.0
0.58,0.77,0.7564,0.7913949620978372,0.03499496209783726,0.12009460234280761,1.1102230246251565e-16
0.59,0.77,0.7581,0.793326987977581,0.03522698797758106,0.12009460234280746,0.0
0.6,0.77,0.76,0.7954863110196477,0.03548631101964772,0.12009460234280746,0.0
0.61,0.77,0.7621,0.7978729312240371,0.03577293122403713,0.1200946023428073,0.0
0.62,0.77,0.7644,0.8004868485907495,0.03608684859074951,0.12009460234280765,0.0
0.63,0.77,0.7669,0.8033280631197846,0.036428063119784526,0.12009460234280746,0.0
0.64,0.77,0.7696000000000001,0.8063965748111424,0.03679657481114229,0.12009460234280711,0.0
0.65,0.77,0.77285,0.8096923836648231,0.036842383664823064,0.11896444862104584,0.0
0.66,0.77,0.7811760000000001,0.8132154896808266,0.03203948968082648,0.10229216222184741,0.0
0.67,0.77,0.789394,0.816965892859153,0.027571892859152958,0.08698693922694328,1.1102230246251565e-16
0.68,0.77,0.797504,0.820943593199802,0.023439593199802045,0.0730333731423323,1.1102230246251565e-16
0.69,0.77,0.8055059999999999,0.8251485907027739,0.019642590702773965,0.06041112052898217,0.0
